provider_id,hospital_name,state,control_type,operating_costs,gross_charges,ccr,markup
440002,JACKSON-MADISON COUNTY GENERAL HOSP,TN,Government,672519039.0,1688687200.0,0.39824962195485347,2.510987945428263
460003,HOLY CROSS HOSPITAL - SALT LAKE,UT,Nonprofit,89444389.0,145767524.0,0.6136098531796425,1.6297000362985317
450042,ASCENSION PROVIDENCE,TX,Nonprofit,294792834.0,728412860.0,0.4047056967116149,2.4709313659910745
330182,ST. FRANCIS HOSPITAL,NY,Nonprofit,689418272.0,2031791072.0,0.33931553371841966,2.9471094029837372
493301,CHILDRENS HOSPITAL OF THE KINGS DA,VA,Nonprofit,530615704.0,901433922.0,0.588635163432423,1.6988451627130885
460023,AMERICAN FORK HOSPITAL,UT,Nonprofit,156961784.0,449969919.0,0.3488272823855143,2.866748246184562
370100,CHOCTAW MEMORIAL HOSPITAL,OK,Government,10261950.0,24978325.0,0.4108341932455439,2.4340719843694427
320091,THREE CROSSES REGIONAL HOSPITAL,NM,For-profit,75385076.0,151545455.0,0.4974420117053329,2.010284568791839
230239,MYMICHIGAN MEDICAL CENTER SAULT,MI,Nonprofit,113816216.0,241213800.0,0.47184786276738727,2.119327179178053
241329,LAKEWOOD HEALTH SYSTEM,MN,Nonprofit,116796789.0,166422318.0,0.7018096515156098,1.4248877852284108
440137,VANDERBILT BEDFORD COUNTY HOSPITAL,TN,Nonprofit,53131861.0,243180423.0,0.21848741088833454,4.5769227432105195
100204,HCA FLORIDA NORTH FLORIDA HOSP,FL,For-profit,458880057.0,3024294437.0,0.15173127701653077,6.59059898303665
440016,BAPTIST MEM HOSPITAL HUNTINGDON,TN,Nonprofit,25161224.0,104596059.0,0.24055613797074324,4.1570338152070825
391313,CHARLES COLE MEMORIAL HOSPITAL,PA,Nonprofit,91367083.0,183455805.0,0.4980332075073885,2.0078982383622774
100189,HCA FLORIDA NORTHWEST HOSPITAL,FL,For-profit,224333266.0,1160425169.0,0.19331988997904956,5.172773479792338
310029,VIRTUA OUR LADY OF LOURDES HOSPITAL,NJ,Nonprofit,365907577.0,1252907927.0,0.2920466613026705,3.424110364896871
140182,ADVOCATE NORTH SIDE HEALTH NETWORK,IL,Nonprofit,553502713.0,1797535975.0,0.3079230239049875,3.2475648859195383
160047,JENNIE EDMUNDSON MEMORIAL,IA,Nonprofit,120287590.0,253192219.0,0.4750840704152919,2.104890612572752
230144,FOREST HEALTH MEDICAL CENTER  LLC,MI,For-profit,43318134.0,85569104.0,0.5062356852538739,1.9753644974642721
520109,MILE BLUFF MEDICAL CENTER  INC.,WI,Nonprofit,88518107.0,185398873.0,0.47744684510568736,2.0944739927617295
520019,ASPIRUS RHINELANDER HOSPITAL,WI,Nonprofit,189627546.0,540244624.0,0.3510031152110086,2.848977563628862
100038,MEMORIAL REGIONAL HOSPITAL,FL,Government,1374915203.0,4149970342.0,0.3313072358819281,3.018346391795626
350070,INNOVIS HEALTH,ND,Nonprofit,366150123.0,675364840.0,0.5421515917233714,1.8445025621362414
450035,ST JOSEPH MEDICAL CENTER,TX,For-profit,211118283.0,516572972.0,0.4086901453295547,2.4468414798542106
110003,MEMORIAL SATILLA HEALTH,GA,For-profit,106695953.0,525985496.0,0.20284961051473557,4.929760513034641
450056,ASCENSION SETON MEDICAL CENTER,TX,Nonprofit,631770448.0,1498738118.0,0.42153491688265715,2.37228272190408
60103,AVISTA HOSPITAL,CO,Nonprofit,164883119.0,555611850.0,0.29675954355545153,3.369731561179407
500002,PROV ST MARY MEDICAL CENTER,WA,Nonprofit,190209459.0,492757212.0,0.3860105024703322,2.5906030887769886
110008,NORTHSIDE HOSPITAL-CHEROKEE  INC.,GA,Nonprofit,559467090.0,1787028166.0,0.31307122106098917,3.194161368812596
670106,HCA HOUSTON HEALTHCARE PEARLAND,TX,For-profit,90605011.0,495769959.0,0.18275615404926138,5.471771964135626
10040,GADSDEN REGIONAL MEDICAL CENTER,AL,For-profit,155877445.0,1518011314.0,0.10268529856293285,9.738492403439125
100179,HCA FL MEMORIAL HOSP. JACKSONVILLE,FL,For-profit,396836759.0,2046478658.0,0.19391199485452928,5.1569785600431235
190278,SPECIALISTS HOSPITAL OF SHREVEPORT,LA,For-profit,59465356.0,196210909.0,0.30306855160637375,3.2995835255741173
340060,UNC ROCKINGHAM HOSPITAL,NC,Nonprofit,58590175.0,91085382.0,0.6432445438939917,1.5546187052692708
520139,AURORA WEST ALLIS MEDICAL CENTER,WI,Nonprofit,252436091.0,763837862.0,0.33048386779235095,3.0258663053057653
50039,ENLOE MEDICAL CENTER,CA,Nonprofit,685196271.0,2342030319.0,0.2925650728947715,3.4180430018715033
200009,MAINEHEALTH MAINE MEDICAL CENTER,ME,Nonprofit,1379017397.0,1705440647.0,0.8085988799585588,1.2367071298086025
100127,MORTON PLANT HOSPITAL,FL,Nonprofit,652235731.0,1553169729.0,0.419938477309842,2.381301200133116
40051,BHMC-DREW COUNTY,AR,Nonprofit,31606585.0,49213728.0,0.6422310660960291,1.5570719835755746
360076,ATRIUM MEDICAL CENTER,OH,Nonprofit,232204527.0,555868521.0,0.4177328239099908,2.393874607793499
450775,HCA HOUSTON HEALTHCARE KINGWOOD,TX,For-profit,601691060.0,3686806994.0,0.1632011279622738,6.127408630601891
60006,MONTROSE MEMORIAL HOSPITAL,CO,Nonprofit,115775279.0,336750293.0,0.3438015687190508,2.908654558284416
50152,SAINT FRANCIS MEMORIAL HOSPITAL,CA,Nonprofit,197728654.0,302158453.0,0.6543872992360071,1.528147018084693
180093,BAPTIST HEALTH DEACONESSMADISONVILLE,KY,Nonprofit,210419340.0,1109297521.0,0.18968701905176258,5.271842032201032
10104,GRANDVIEW MEDICAL CENTER,AL,For-profit,535597210.0,4446989131.0,0.12044041355224981,8.302860896157394
390048,GEISINGER LEWISTOWN HOSPITAL,PA,Nonprofit,199181796.0,870407407.0,0.22883743221638278,4.369914442382074
430014,AVERA ST. LUKES,SD,Nonprofit,131660896.0,393930997.0,0.334223244686683,2.992012123326276
60128,UCHEALTH LONGS PEAK HOSPITAL,CO,Nonprofit,164175357.0,846098621.0,0.19403808601645267,5.153627416811404
240093,MCHS - SOUTHWEST MINNESOTA REGION,MN,Nonprofit,364180228.0,501188188.0,0.7266337011118865,1.3762092213309285
220049,MARLBOROUGH HOSPITAL,MA,Nonprofit,102241751.0,277488965.0,0.36845339417371065,2.7140474638389165
330102,KENMORE MERCY HOSPITAL,NY,Nonprofit,183145754.0,187800612.0,0.9752138294416208,1.0254161393225638
490115,TWIN COUNTY REGIONAL HOSPITAL,VA,For-profit,38072151.0,206147395.0,0.18468412370672935,5.414650593290618
250117,HIGHLAND COMMUNITY HOSPITAL,MS,Government,47566353.0,133861563.0,0.35533988946476,2.8142069878680838
340142,CARTERET COUNTY GENERAL HOSPITAL COM,NC,Government,165708004.0,381512530.0,0.4343448536277432,2.3023180582152207
131316,BEAR LAKE MEMORIAL HOSPITAL,ID,Government,31022088.0,38430073.0,0.8072346883129782,1.238797111271169
450833,ENNIS REGIONAL MEDICAL CENTER,TX,For-profit,17152195.0,129928937.0,0.13201212444307153,7.57506179238284
160101,BROADLAWNS MEDICAL CENTER,IA,Government,161042591.0,264146348.0,0.6096718437311123,1.6402266404171304
520202,MARSHFIELD MEDICAL CENTER WESTON,WI,Nonprofit,174397698.0,298717313.0,0.5838218623772905,1.7128512384377916
430089,SIOUXLAND SURGERY CENTER,SD,For-profit,60012626.0,297537041.0,0.20169799967863497,4.957907374358189
360008,SOUTHERN OHIO MEDICAL CENTER,OH,Nonprofit,372858541.0,1016430561.0,0.3668312969979658,2.726048753701474
410006,NEWPORT HOSPITAL,RI,Nonprofit,132499307.0,251672592.0,0.5264749170620852,1.899425723034159
110142,EVANS MEMORIAL HOSPITAL,GA,Government,18217881.0,86492210.0,0.21063030994351978,4.747654790367771
430016,AVERA MCKENNAN,SD,Nonprofit,904864106.0,2373477310.0,0.38123983835345787,2.6230207323529307
190064,OUR LADY OF THE LAKE  RMC,LA,Nonprofit,1088047459.0,2255937011.0,0.4823040065811483,2.0733810757422115
100048,JAY HOSPITAL,FL,Nonprofit,15006173.0,55918389.0,0.26835846433272603,3.726359079027011
340151,HALIFAX REGIONAL MEDICAL CENTER INC,NC,Nonprofit,103669097.0,152121269.0,0.6814898250684459,1.4673733388456156
240101,ST. MARYS REGIONAL HEALTH CENTER,MN,Nonprofit,131203240.0,243414669.0,0.5390112294341637,1.8552489176334364
230058,MUNSON HEALTHCARE GRAYLING HOSPITAL,MI,Nonprofit,81084921.0,203183745.0,0.3990718893383917,2.5058141821461475
50506,ADVENTIST HEALTH SIERRA VISTA,CA,Nonprofit,161702224.0,596405313.0,0.27112807427320823,3.688293817158631
440192,SAINT THOMAS HIGHLAND HOSPITAL,TN,Nonprofit,24460150.0,122004624.0,0.20048543406026972,4.987893532950534
240036,ST. CLOUD HOSPITAL,MN,Nonprofit,842509654.0,1137194746.0,0.740866643082433,1.3497705819760255
521355,THEDACARE-BERLIN,WI,Nonprofit,56145452.0,120102499.0,0.467479465185816,2.139131393937304
450596,LAKE GRANBURY MEDICAL CENTER,TX,For-profit,112389160.0,732784036.0,0.15337282811657757,6.5200597281801915
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,TN,For-profit,20608018.0,76965740.0,0.2677557313162974,3.734747320193528
450253,BELLVILLE MEDICAL CENTER,TX,Government,8185741.0,21789520.0,0.37567330533210463,2.661887298901834
450465,MATAGORDA REGIONAL MEDICAL CENTER,TX,Government,52841726.0,116430913.0,0.45384618773881813,2.2033896659620846
110209,TURNING POINT HOSPITAL,GA,For-profit,15477251.0,53309941.0,0.2903257949582049,3.44440630962178
440029,WILLIAMSON HEALTH,TN,Government,230055546.0,725310434.0,0.31718218188489483,3.1527622203030914
420027,ANMED HEALTH,SC,Nonprofit,416777643.0,1309082421.0,0.31837387494793956,3.140961236733133
431322,FALL RIVER HOSPITAL,SD,Nonprofit,28729410.0,32292805.0,0.8896535931146272,1.1240330031142303
460013,MOUNTAIN VIEW HOSPITAL,UT,For-profit,63349332.0,204479359.0,0.3098079547481367,3.2278060801019968
154060,PARK CENTER  INC.,IN,Nonprofit,10201994.0,12374102.0,0.8244633832822778,1.2129101428603075
340051,WATAUGA MEDICAL CENTER,NC,Government,119831647.0,302395563.0,0.39627448832640444,2.5235033529998967
330008,WYOMING COUNTY COMMUNITY HOSPITAL,NY,Government,73160465.0,77085288.0,0.9490846684000195,1.053646774935069
440065,NORTHCREST MEDICAL CENTER,TN,For-profit,62936093.0,330159436.0,0.19062333569045714,5.245947440683997
110194,DONALSONVILLE HOSPITAL,GA,Nonprofit,33007914.0,50356639.0,0.6554828649306798,1.5255928926620446
360266,MOUNT CARMEL NEW ALBANY HOSPITAL,OH,Nonprofit,70030433.0,225141657.0,0.31105053561900364,3.2149116798977952
50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA,Nonprofit,50293493.0,54635422.0,0.9205290479864876,1.0863318242779438
520196,OAK LEAF SURGICAL HOSPITAL LLC,WI,For-profit,82332573.0,195644617.0,0.4208271827892919,2.3762723533491417
230110,COREWELL HEALTH LUDINGTON HOSPITAL,MI,Nonprofit,96881727.0,248682408.0,0.38958013869642116,2.5668659684400548
180116,JACKSON PURCHASE MEDICAL CENTER,KY,For-profit,61616730.0,330815503.0,0.18625708118642795,5.368923391423077
330103,UPPER ALLEGHENY HEALTH SYSTEM,NY,Nonprofit,184883983.0,315599894.0,0.5858176333861507,1.707015874923032
120028,QUEENS NORTH HAWAII COMMUNITY HOSPI,HI,Nonprofit,86859730.0,230727684.0,0.37645993967503266,2.6563251347891597
330090,ARNOT-OGDEN MEDICAL CENTER,NY,Nonprofit,297364522.0,603796284.0,0.4924914741608446,2.0304920033466534
70035,THE HOSPITAL OF CENTRAL CONNECTICUT,CT,Nonprofit,541655676.0,992594988.0,0.5456965656167508,1.832520237450627
160005,ST. ANTHONY REGIONAL HOSPITAL,IA,Nonprofit,61618181.0,111808934.0,0.5511024816675204,1.8145445416507833
100086,BROWARD HEALTH NORTH,FL,Government,306142430.0,667172239.0,0.4588656603261336,2.179287069093951
370201,SURGICAL HOSPITAL OF OKLAHOMA,OK,For-profit,28603960.0,124307667.0,0.23010616070849435,4.345820194126967
30105,BANNER HEART HOSPITAL,AZ,Nonprofit,133576417.0,278067021.0,0.48037489853929854,2.0817074394202386
60075,VALLEY VIEW HOSPITAL,CO,Nonprofit,202777500.0,403765570.0,0.5022159269300748,1.9911754016101393
490111,WYTHE COUNTY COMMUNITY HOSPITAL,VA,For-profit,37946834.0,259930644.0,0.1459883044801751,6.849863785737698
140308,MERCY CRYSTAL LAKE HOSP AND MED CTR,IL,Nonprofit,35900920.0,104126589.0,0.3447814851593765,2.9003877616506766
70024,THE WILLIAM W. BACKUS HOSPITAL,CT,Nonprofit,417950469.0,822113085.0,0.50838561826321,1.9670107966788766
360040,KNOX COMMUNITY HOSPITAL,OH,Nonprofit,176460936.0,400139514.0,0.44099852632899433,2.2675812736253422
440053,SAINT THOMAS RUTHERFORD HOSPITAL,TN,Nonprofit,443342731.0,966536119.0,0.4586923574658465,2.180110445974584
230301,SURGEONS CHOICE MEDICAL CENTER,MI,For-profit,31445339.0,94208395.0,0.33378489252470545,2.995941465283615
10006,NORTH ALABAMA MEDICAL CENTER,AL,For-profit,170954903.0,662339716.0,0.2581075826653282,3.8743534369412034
450867,ASCENSION SETON NORTHWEST,TX,Nonprofit,112695487.0,512621872.0,0.2198413551109657,4.54873469777898
404005,SAN JUAN CP HOSPITAL,PR,For-profit,25411759.0,29955039.0,0.848330025542614,1.1787865216256772
50710,KFH - FRESNO,CA,Nonprofit,380977154.0,1173997919.0,0.32451263144019254,3.081544146870287
450669,MEDICAL CITY LEWISVILLE,TX,For-profit,141753744.0,763654584.0,0.1856254738333372,5.387191635657962
260096,NKC HEALTH,MO,Government,549297143.0,1377634038.0,0.39872500812875533,2.507994180483112
50761,PROVIDENCE CEDARS-SINAI TARZANA MEDI,CA,Nonprofit,350457022.0,572383771.0,0.6122763078829501,1.633249542935396
150018,ELKHART GENERAL HOSPITAL,IN,Nonprofit,268322455.0,658149521.0,0.40769224384195824,2.4528305728270112
190053,OCHSNER AMERICAN LEGION HOSPITAL,LA,Nonprofit,59808342.0,96877755.0,0.6173588766585271,1.6198033879621674
50107,MARIAN MEDICAL CENTER,CA,Nonprofit,602895238.0,1792090791.0,0.3364200301836158,2.972474615896701
400114,HOSPITAL DR. ALEJANDRO OTERO,PR,For-profit,101628485.0,116370164.0,0.8733208024008629,1.1450545976356923
50633,ADVENTIST HEALTH TWIN CITIES,CA,Nonprofit,118052266.0,633938760.0,0.186220299891428,5.369983834109546
140189,SARAH BUSH LINCOLN HEALTH CENTER,IL,Nonprofit,420153314.0,1194282762.0,0.3518038837773998,2.8424927810994247
390222,RIDDLE HOSPITAL,PA,Nonprofit,261770814.0,701108715.0,0.37336693782218927,2.678330346636734
390012,LANSDALE HOSPITAL,PA,Nonprofit,82459752.0,213611903.0,0.3860260165371028,2.5904989745785314
450644,HCA HOUSTON HEALTHCARE WEST,TX,For-profit,182631140.0,1159072351.0,0.1575666435683962,6.346520921897547
390323,ADVANCED SURGICAL HOSPITAL,PA,For-profit,22689034.0,71014730.0,0.31949757465810263,3.1299142131833375
390117,UPMC BEDFORD,PA,Nonprofit,41445695.0,172139208.0,0.2407684773360872,4.153367629617503
230208,UM HEALTH-SPARROW CARSON,MI,Nonprofit,44191221.0,126953313.0,0.3480903330187216,2.872817499204197
240004,HENNEPIN COUNTY MEDICAL CENTER,MN,Government,990992474.0,1322353267.0,0.7494158321612858,1.3343726634598034
360079,KETTERING HEALTH MAIN CAMPUS,OH,Nonprofit,551206813.0,1707459253.0,0.3228228211194683,3.0976744349493375
430091,BLACK HILLS SURGICAL HOSPITAL LLP,SD,For-profit,72664294.0,74397354.0,0.9767053543328974,1.0238502282840594
460052,TIMPANOGOS REGIONAL HOSPITAL,UT,For-profit,107540128.0,383909002.0,0.2801187975269202,3.5699139394738304
490046,SENTARA LEIGH HOSPITAL,VA,Nonprofit,405078506.0,1317896429.0,0.3073674813030395,3.25343460459983
260200,SSM HEALTH ST. JOSEPH HOSPITAL - LSL,MO,Nonprofit,196949549.0,409842958.0,0.48054881792064363,2.0809540315322073
50492,CLOVIS COMMUNITY MEDICAL CENTER,CA,Nonprofit,642082691.0,1622290123.0,0.39578783221131647,2.5266062233719366
51333,RIDGECREST REGIONAL HOSPITAL,CA,Nonprofit,154321835.0,253639548.0,0.6084297035571125,1.6435752464970366
140043,CGH MEDICAL CENTER,IL,Government,191507212.0,789242469.0,0.2426468664853361,4.121215387961472
50195,WASHINGTON HOSPITAL DISTRICT,CA,Government,526030867.0,1044081028.0,0.5038218805753455,1.9848284454379748
350011,SANFORD MEDICAL CENTER - FARGO,ND,Nonprofit,1066268842.0,2076327208.0,0.5135360351160991,1.947283017391218
10023,BAPTIST MEDICAL CENTER SOUTH,AL,Government,609397422.0,961952982.0,0.6335002161259479,1.5785314267378046
440193,VANDERBILT WILSON COUNTY HOSPITAL,TN,Nonprofit,174619791.0,613442111.0,0.2846556958982557,3.5130159501794385
50324,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,CA,Nonprofit,733164531.0,1692514827.0,0.43318056616351286,2.3085061475784894
360234,MERCY HEALTH WEST HOSPITAL,OH,Nonprofit,263885511.0,771314890.0,0.34212422762900374,2.922914892436061
200041,INLAND HOSPITAL,ME,Nonprofit,67430032.0,121717893.0,0.553986191660416,1.8050991433609285
420043,CHEROKEE MEDICAL CENTER,SC,Government,62615524.0,197208190.0,0.317509754539099,3.149509536964028
490127,BUCHANAN GENERAL HOSPITAL,VA,Nonprofit,23719120.0,103784520.0,0.22854198294697514,4.375563680271443
291308,HUMBOLDT GENERAL HOSPITAL,NV,Government,68077175.0,100179295.0,0.6795533448303863,1.4715548199525026
400128,HOSPITAL METRO HATO REY  INC.,PR,For-profit,26459301.0,27518164.0,0.9615213064359962,1.040018555289877
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC,Government,97942008.0,278388917.0,0.35181719536629397,2.8423852306560837
150167,ORTHOPAEDIC HOSPT.AT PARKVIEW,IN,For-profit,130072454.0,583357394.0,0.22297215281375177,4.484864981481783
520028,MONROE CLINIC,WI,Nonprofit,158410823.0,569731752.0,0.27804457526530835,3.5965456223909653
190017,OPELOUSAS GENERAL HOSPITAL,LA,Government,147757185.0,386343889.0,0.3824499085062531,2.6147215040676364
450869,DOCTORS HOSPITAL AT RENAISSANCE,TX,For-profit,687775506.0,2253079356.0,0.305260222711836,3.275893567515328
450702,LONGVIEW REGIONAL,TX,For-profit,230191000.0,1445526189.0,0.15924374234910524,6.27968160788215
450617,CLEAR LAKE REG MED CTR,TX,For-profit,601633048.0,2329344528.0,0.2582842687151001,3.871703085033986
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,VT,Nonprofit,152929994.0,322325901.0,0.4744576638909325,2.1076696112340136
500033,SAMARITAN HOSPITAL,WA,Government,133514433.0,261389188.0,0.5107878945628004,1.9577597876628063
360070,CCF MERCY MEDICAL CENTER,OH,Nonprofit,379711016.0,843916859.0,0.44993889143290594,2.222524033908987
450143,ASCENSION SETON SMITHVILLE,TX,Nonprofit,19534622.0,95731500.0,0.20405636598193908,4.900606727890613
50101,SUTTER SOLANO MEDICAL CENTER,CA,Nonprofit,157077530.0,315593699.0,0.4977207418833796,2.009158782927132
190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,LA,For-profit,55935718.0,569720376.0,0.09818100309615747,10.185269741241187
200008,MERCY HOSPITAL,ME,Nonprofit,239863347.0,464326229.0,0.516583669022066,1.9357948382167784
370153,ELKVIEW GENERAL HOSPITAL,OK,Government,10155912.0,17442709.0,0.5822439622194007,1.7174931212479982
30119,MERCY GILBERT MEDICAL CENTER,AZ,Nonprofit,345776884.0,1042441059.0,0.33169921792192186,3.014779492894036
220015,COOLEY DICKINSON HOSPITAL,MA,Nonprofit,228984287.0,539501585.0,0.42443672709506497,2.356063780917858
150017,LUTHERAN HOSPITAL OF INDIANA,IN,For-profit,445545885.0,1284507704.0,0.34686120107536544,2.8829975704971442
50748,KFH - MANTECA,CA,Nonprofit,623379670.0,1760111656.0,0.3541705254180761,2.823498648905249
140162,ST. JOSEPH MEDICAL CENTER,IL,Nonprofit,177930630.0,540809922.0,0.3290077026360474,3.0394425175699094
110035,KENNESTONE HOSPITAL,GA,Nonprofit,1259720214.0,3126579543.0,0.4029068177140568,2.481963461610373
340119,ATRIUM HEALTH STANLY,NC,Government,98267331.0,354231309.0,0.2774100665393188,3.6047718544426526
500007,ISLAND HOSPITAL,WA,Nonprofit,109934789.0,216730249.0,0.5072424800287108,1.9714437165108851
324012,THE PEAK HOSPITAL,NM,For-profit,28354928.0,32508537.0,0.8722302083295843,1.1464863180044047
360175,CLINTON MEMORIAL HOSPITAL,OH,For-profit,76168608.0,223050276.0,0.34148627549781646,2.9283753748000754
230273,DETROIT RECEIVING HOSPITAL,MI,For-profit,237192830.0,470311978.0,0.5043308295243971,1.9828254420675362
300012,ELLIOT HOSPITAL,NH,Nonprofit,576833341.0,1446871460.0,0.39867628669653904,2.508300677439517
180087,TAYLOR REGIONAL HOSPITAL,KY,Government,112013403.0,293208649.0,0.3820262580316995,2.617621116287307
490038,SMYTH COUNTY COMMUNITY HOSPITAL,VA,Nonprofit,44130902.0,172388768.0,0.2559963883493848,3.9063051101924
450874,BAYLOR SURGICAL HOSPITAL LAS COLINAS,TX,For-profit,54919162.0,130296939.0,0.4214923421953911,2.3725223447509998
170200,VIA CHRISTI HOSP. WICHITA ST. TERESA,KS,Nonprofit,46259184.0,144786203.0,0.3194999457234195,3.129890985539218
230110,COREWELL HEALTH LUDINGTON HOSPITAL,MI,Nonprofit,48891986.0,118925471.0,0.4111145038054968,2.432412358949788
500054,PROV SACRED HEART MEDICAL CENTER,WA,Nonprofit,910043918.0,1125783734.0,0.8083647778126452,1.2370652797440047
100113,UF HEALTH SHANDS,FL,Nonprofit,1966700455.0,3357002547.0,0.5858501527672508,1.706921121854319
50211,ALAMEDA HOSPITAL,CA,Government,164536258.0,211093093.0,0.7794487998714387,1.2829579058495424
240056,RIDGEVIEW MEDICAL CENTER,MN,Nonprofit,268473370.0,501694201.0,0.5351334926033957,1.8686926044098897
140011,HERRIN HOSPITAL,IL,Nonprofit,147799650.0,532689795.0,0.2774591354805286,3.604134346732215
670136,BSW MEDICAL CENTER - AUSTIN,TX,Nonprofit,43645841.0,122861758.0,0.35524350058543036,2.814970571881064
140224,ASCENSION SAINT JOSEPH HOSP-CHICAGO,IL,Nonprofit,185037558.0,460683454.0,0.40165878846606023,2.4896753879555633
310010,PRINCETON HEALTHCARE SYSTEM,NJ,Nonprofit,531333547.0,1959626479.0,0.27114021610441813,3.688128653017273
10021,DALE MEDICAL CENTER,AL,Government,34366283.0,114637850.0,0.2997812938745798,3.3357651742552434
260193,ST MARYS MEDICAL CENTER,MO,For-profit,67715003.0,218460765.0,0.3099641393272609,3.2261796547509567
100131,HCA FLORIDA AVENTURA HOSPITAL,FL,For-profit,282857386.0,1078194934.0,0.2623434567167054,3.8117969951118758
160032,MERCYONE NEWTON MEDICAL CENTER,IA,Nonprofit,34540988.0,99520558.0,0.34707389803823246,2.8812307858709776
390266,GROVE CITY MEDICAL CENTER,PA,Nonprofit,65703619.0,301687551.0,0.21778697457754895,4.591642828684977
380025,LEGACY MOUNT HOOD MEDICAL CENTER,OR,Nonprofit,211618996.0,392846331.0,0.5386813603714171,1.8563850052478275
670080,SETON MEDICAL CENTER HARKER HEIGHTS,TX,For-profit,84992667.0,377908701.0,0.22490264652572792,4.44636830845654
233027,REHABILITATION INSTITUTE OF MICHIGAN,MI,For-profit,63817245.0,143192641.0,0.4456740552749495,2.2437922696286874
450639,TEXAS HEALTH H-E-B,TX,Nonprofit,276106142.0,486406190.0,0.5676452061598969,1.7616637807354536
251302,MONROE REGIONAL HOSPITAL,MS,Nonprofit,51838012.0,67024988.0,0.7734132231400026,1.2929698770084008
220017,STEWARD CARNEY HOSPITAL  INC,MA,For-profit,110511915.0,119467563.0,0.9250369910031563,1.0810378500815951
360145,UH ELYRIA MEDICAL CENTER,OH,Nonprofit,212366868.0,644508358.0,0.3295021164023446,3.0348818724397253
180103,BAPTIST HEALTH LEXINGTON,KY,Nonprofit,657341920.0,3941913343.0,0.16675707018453348,5.99674723772371
500108,ST JOSEPH MEDICAL CENTER,WA,Nonprofit,808933689.0,1335801223.0,0.605579389411893,1.651311153391709
100350,UCF LAKE NONA HOSPITAL,FL,For-profit,90862810.0,585619686.0,0.1551566864505986,6.445097680778307
100329,OVIEDO MEDICAL CENTER,FL,For-profit,100378406.0,708032035.0,0.14177099486748507,7.053628994666442
410012,THE MIRIAM HOSPITAL,RI,Nonprofit,503243717.0,1095663360.0,0.4593050524204807,2.1772022640076
380020,MCKENZIE-WILLAMETTE HOSPITAL,OR,For-profit,210059561.0,620709111.0,0.33841868481933723,2.954919585878788
310047,SHORE MEMORIAL HOSPITAL,NJ,Nonprofit,215022993.0,677758895.0,0.3172558775491984,3.152029862220363
230089,COREWELL HEALTH - GROSSE POINTE,MI,Nonprofit,278241128.0,932817443.0,0.2982803656685052,3.3525505366697623
30065,BANNER DESERT MEDICAL CENTER,AZ,Nonprofit,745858572.0,1425224918.0,0.5233269237578683,1.910851428814845
100316,PALM BAY HOSPITAL,FL,Nonprofit,176871626.0,509212581.0,0.34734339370142153,2.878995305894909
450851,THE HEART HOSPITAL DALLAS,TX,For-profit,189045240.0,903012741.0,0.20934947140463436,4.776701814867171
530006,MEM. HOSPITAL OF SHERIDAN CTY.,WY,Government,98946589.0,197365605.0,0.5013365373363814,1.9946681032127342
330181,GLEN COVE HOSPITAL,NY,Nonprofit,209864308.0,261278965.0,0.8032193024034675,1.244990000872373
50115,PALOMAR MEDICAL CENTER ESCONDIDO,CA,Government,599005889.0,1570610808.0,0.38138403603803545,2.6220289931072784
491303,DICKENSON COMMUNITY HOSPITAL,VA,Nonprofit,9604411.0,28222458.0,0.3403109325204771,2.938489200430927
340143,CATAWBA VALLEY MEDICAL CENTER,NC,Government,318017317.0,929429213.0,0.34216410733799474,2.9225742225854954
240044,WINONA HEALTH SERVICES,MN,Nonprofit,78012360.0,111963339.0,0.6967670015628955,1.4351999990770694
180002,WHITESBURG ARH,KY,Nonprofit,60753937.0,188738830.0,0.32189421222967207,3.106610687633297
490060,CLINCH VALLEY MEDICAL CENTER,VA,For-profit,76381937.0,563824297.0,0.13547116966475817,7.381644393228729
460010,INTERMOUNTAIN MEDICAL CENTER,UT,Nonprofit,943913947.0,1715961941.0,0.5500786028214131,1.8179220112741907
440197,SOUTHERN HILLS MEDICAL CENTER,TN,For-profit,111853577.0,699451185.0,0.1599162020148697,6.253275074072955
340173,WAKE MED CARY HOSPITAL,NC,Nonprofit,328256889.0,803822060.0,0.408370092505299,2.448759148509447
241342,ORTONVILLE AREA HEALTH SERVICES,MN,Government,30547182.0,32245734.0,0.9473247530975726,1.0556042125260523
50394,CMH OF SAN BUENAVENTURA,CA,Nonprofit,505553891.0,1010918692.0,0.5000935238419748,1.999625974592687
131303,ONEIDA COUNTY HOSPITAL,ID,Government,15274628.0,18611322.0,0.8207169807711672,1.2184468256771948
180011,SAINT JOSEPH LONDON,KY,Nonprofit,182195140.0,517440393.0,0.3521084601526267,2.840034004200112
110076,EMORY DECATUR HOSPITAL,GA,Nonprofit,456431325.0,825589818.0,0.5528548378972378,1.8087930708962623
170009,SAINT JOHN HOSPITAL,KS,For-profit,28514503.0,125281416.0,0.22760361361177464,4.393603353353204
