hcpcs_cd,modifier,description,status,work_rvu,pe_rvu_nf,pe_rvu_f,mp_rvu,total_rvu_nf,total_rvu_f,conversion_factor
26478,,Lengthening of hand tendon,A,5.97,12.92,12.92,1.1,19.99,19.99,32.3465
26479,,Shortening of hand tendon,A,5.91,13.34,13.34,1.23,20.48,20.48,32.3465
26480,,Transplant hand tendon,A,9.0,11.28,11.28,1.69,21.97,21.97,32.3465
26483,,Transplant/graft hand tendon,A,8.48,16.27,16.27,1.58,26.33,26.33,32.3465
26485,,Transplant palm tendon,A,7.89,15.94,15.94,1.47,25.3,25.3,32.3465
26489,,Transplant/graft palm tendon,A,9.86,17.24,17.24,2.02,29.12,29.12,32.3465
26490,,Revise thumb tendon,A,8.6,15.08,15.08,1.77,25.45,25.45,32.3465
26492,,Tendon transfer with graft,A,9.84,16.27,16.27,2.02,28.13,28.13,32.3465
26494,,Hand tendon/muscle transfer,A,8.66,15.11,15.11,1.78,25.55,25.55,32.3465
26496,,Revise thumb tendon,A,9.78,15.69,15.69,1.99,27.46,27.46,32.3465
26497,,Finger tendon transfer,A,9.76,15.68,15.68,1.99,27.43,27.43,32.3465
26498,,Finger tendon transfer,A,14.21,18.58,18.58,2.9,35.69,35.69,32.3465
26499,,Revision of finger,A,9.17,15.38,15.38,1.89,26.44,26.44,32.3465
26500,,Hand tendon reconstruction,A,6.13,13.46,13.46,1.26,20.85,20.85,32.3465
26502,,Hand tendon reconstruction,A,7.31,14.08,14.08,1.5,22.89,22.89,32.3465
26508,,Release thumb contracture,A,6.18,13.24,13.24,1.04,20.46,20.46,32.3465
26510,,Thumb tendon transfer,A,5.6,12.79,12.79,1.04,19.43,19.43,32.3465
26516,,Fusion of knuckle joint,A,7.32,13.88,13.88,1.38,22.58,22.58,32.3465
26517,,Fusion of knuckle joints,A,9.08,15.33,15.33,1.88,26.29,26.29,32.3465
26518,,Fusion of knuckle joints,A,9.27,15.43,15.43,1.9,26.6,26.6,32.3465
26520,,Release knuckle contracture,A,5.47,14.05,14.05,1.02,20.54,20.54,32.3465
26525,,Release finger contracture,A,5.5,14.16,14.16,1.03,20.69,20.69,32.3465
26530,,Revise knuckle joint,A,6.88,8.62,8.62,1.3,16.8,16.8,32.3465
26531,,Revise knuckle with implant,A,8.13,9.89,9.89,1.52,19.54,19.54,32.3465
26535,,Revise finger joint,A,5.41,7.3,7.3,0.98,13.69,13.69,32.3465
26536,,Revise/implant finger joint,A,6.56,14.9,14.9,1.24,22.7,22.7,32.3465
26540,,Repair hand joint,A,6.6,13.38,13.38,1.25,21.23,21.23,32.3465
26541,,Repair hand joint with graft,A,8.81,14.94,14.94,1.64,25.39,25.39,32.3465
26542,,Repair hand joint with graft,A,6.95,13.67,13.67,1.3,21.92,21.92,32.3465
26545,,Reconstruct finger joint,A,7.11,13.81,13.81,1.31,22.23,22.23,32.3465
26546,,Repair nonunion hand,A,10.83,18.86,18.86,2.04,31.73,31.73,32.3465
26548,,Reconstruct finger joint,A,8.22,14.52,14.52,1.55,24.29,24.29,32.3465
26550,,Pollicization digit,A,21.68,23.71,23.71,4.41,49.8,49.8,32.3465
26551,,Great toe-hand transfer,A,48.48,40.74,40.74,9.92,99.14,99.14,32.3465
26553,,Single transfer toe-hand,A,48.17,40.44,40.44,9.87,98.48,98.48,32.3465
26554,,Double transfer toe-hand,A,57.01,45.97,45.97,11.65,114.63,114.63,32.3465
26555,,Positional change of finger,A,17.08,21.28,21.28,3.49,41.85,41.85,32.3465
26556,,Toe joint transfer,A,49.75,42.54,42.54,10.18,102.47,102.47,32.3465
26560,,Repair of web finger,A,5.52,12.6,12.6,1.15,19.27,19.27,32.3465
26561,,Repair of web finger,A,11.1,16.39,16.39,2.27,29.76,29.76,32.3465
26562,,Repair of web finger,A,16.68,21.66,21.66,3.42,41.76,41.76,32.3465
26565,,Correct metacarpal flaw,A,6.91,13.45,13.45,1.28,21.64,21.64,32.3465
26567,,Correct finger deformity,A,6.99,13.53,13.53,1.31,21.83,21.83,32.3465
26568,,Lengthen metacarpal/finger,A,9.27,16.92,16.92,1.9,28.09,28.09,32.3465
26580,,Repair cleft hand,A,19.75,22.89,22.89,4.05,46.69,46.69,32.3465
26587,,Reconstruct extra finger,A,14.5,14.45,14.45,2.98,31.93,31.93,32.3465
26590,,Repair finger deformity,A,18.67,20.83,20.83,3.81,43.31,43.31,32.3465
26591,,Repair muscles of hand,A,3.38,10.81,10.81,0.63,14.82,14.82,32.3465
26593,,Release muscles of hand,A,5.5,13.02,13.02,1.03,19.55,19.55,32.3465
26596,,Excision constricting tissue,A,9.14,13.86,13.86,1.89,24.89,24.89,32.3465
26600,,Treat metacarpal fracture,A,2.6,6.49,6.05,0.5,9.59,9.15,32.3465
26605,,Treat metacarpal fracture,A,3.03,6.8,5.78,0.6,10.43,9.41,32.3465
26607,,Treat metacarpal fracture,A,5.48,8.98,8.98,1.13,15.59,15.59,32.3465
26608,,Treat metacarpal fracture,A,5.55,8.35,8.35,1.04,14.94,14.94,32.3465
26615,,Treat metacarpal fracture,A,7.07,9.41,9.41,1.35,17.83,17.83,32.3465
26641,,Treat thumb dislocation,A,4.13,8.25,7.08,0.84,13.22,12.05,32.3465
26645,,Treat thumb fracture,A,4.58,8.12,6.91,0.92,13.62,12.41,32.3465
26650,,Treat thumb fracture,A,5.35,8.64,8.64,1.02,15.01,15.01,32.3465
26665,,Treat thumb fracture,A,7.94,10.09,10.09,1.37,19.4,19.4,32.3465
26670,,Treat hand dislocation,A,3.83,6.55,5.36,0.79,11.17,9.98,32.3465
26675,,Treat hand dislocation,A,4.83,8.72,7.45,0.99,14.54,13.27,32.3465
26676,,Pin hand dislocation,A,5.74,9.02,9.02,1.1,15.86,15.86,32.3465
26685,,Treat hand dislocation,A,7.07,9.58,9.58,1.23,17.88,17.88,32.3465
26686,,Treat hand dislocation,A,8.17,9.33,9.33,1.68,19.18,19.18,32.3465
26700,,Treat knuckle dislocation,A,3.83,6.18,5.33,0.76,10.77,9.92,32.3465
26705,,Treat knuckle dislocation,A,4.38,8.5,7.21,0.88,13.76,12.47,32.3465
26706,,Pin knuckle dislocation,A,5.31,7.74,7.74,0.89,13.94,13.94,32.3465
26715,,Treat knuckle dislocation,A,7.03,9.37,9.37,1.36,17.76,17.76,32.3465
26720,,Treat finger fracture each,A,1.76,4.33,3.94,0.35,6.44,6.05,32.3465
26725,,Treat finger fracture each,A,3.48,6.66,5.48,0.67,10.81,9.63,32.3465
26727,,Treat finger fracture each,A,5.42,8.3,8.3,1.03,14.75,14.75,32.3465
26735,,Treat finger fracture each,A,7.42,9.57,9.57,1.41,18.4,18.4,32.3465
26740,,Treat finger fracture each,A,2.07,4.99,4.59,0.39,7.45,7.05,32.3465
26742,,Treat finger fracture each,A,3.99,7.01,5.8,0.76,11.76,10.55,32.3465
26746,,Treat finger fracture each,A,9.8,11.19,11.19,1.84,22.83,22.83,32.3465
26750,,Treat finger fracture each,A,1.8,3.87,3.94,0.36,6.03,6.1,32.3465
26755,,Treat finger fracture each,A,3.23,6.33,4.86,0.64,10.2,8.73,32.3465
26756,,Pin finger fracture each,A,4.58,7.75,7.75,0.86,13.19,13.19,32.3465
26765,,Treat finger fracture each,A,5.86,8.65,8.65,1.11,15.62,15.62,32.3465
26770,,Treat finger dislocation,A,3.15,5.41,4.58,0.63,9.19,8.36,32.3465
26775,,Treat finger dislocation,A,3.9,7.83,6.55,0.73,12.46,11.18,32.3465
26776,,Pin finger dislocation,A,4.99,8.06,8.06,0.95,14.0,14.0,32.3465
26785,,Treat finger dislocation,A,6.6,9.16,9.16,1.26,17.02,17.02,32.3465
26820,,Thumb fusion with graft,A,8.45,15.0,15.0,1.73,25.18,25.18,32.3465
26841,,Fusion of thumb,A,7.35,14.66,14.66,1.43,23.44,23.44,32.3465
26842,,Thumb fusion with graft,A,8.49,15.02,15.02,1.74,25.25,25.25,32.3465
26843,,Fusion of hand joint,A,7.78,14.33,14.33,1.59,23.7,23.7,32.3465
26844,,Fusion/graft of hand joint,A,8.98,15.28,15.28,1.84,26.1,26.1,32.3465
26850,,Fusion of knuckle,A,7.14,13.8,13.8,1.35,22.29,22.29,32.3465
26852,,Fusion of knuckle with graft,A,8.71,15.0,15.0,1.63,25.34,25.34,32.3465
26860,,Fusion of finger joint,A,4.88,12.78,12.78,0.9,18.56,18.56,32.3465
26861,,Fusion of finger jnt add-on,A,1.74,0.98,0.98,0.33,3.05,3.05,32.3465
26862,,Fusion/graft of finger joint,A,7.56,14.29,14.29,1.41,23.26,23.26,32.3465
26863,,Fuse/graft added joint,A,3.89,2.18,2.18,0.72,6.79,6.79,32.3465
26910,,Amputate metacarpal bone,A,7.79,13.85,13.85,1.51,23.15,23.15,32.3465
26951,,Amputation of finger/thumb,A,6.04,14.19,14.19,1.16,21.39,21.39,32.3465
26952,,Amputation of finger/thumb,A,6.48,13.07,13.07,1.23,20.78,20.78,32.3465
26989,,Unlisted px hands/fingers,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
26990,,Drainage of pelvis lesion,A,7.95,11.09,11.09,1.67,20.71,20.71,32.3465
26991,,Drainage of pelvis bursa,A,7.06,12.68,7.57,1.42,21.16,16.05,32.3465
26992,,Drainage of bone lesion,A,13.48,14.33,14.33,2.73,30.54,30.54,32.3465
27000,,Incision of hip tendon,A,5.74,5.59,5.59,0.59,11.92,11.92,32.3465
27001,,Incision of hip tendon,A,7.14,7.97,7.97,1.46,16.57,16.57,32.3465
27003,,Incision of hip tendon,A,7.81,9.06,9.06,1.59,18.46,18.46,32.3465
27005,,Incision of hip tendon,A,10.07,10.08,10.08,1.99,22.14,22.14,32.3465
27006,,Incision of hip tendons,A,10.11,10.21,10.21,1.52,21.84,21.84,32.3465
27025,,Incision of hip/thigh fascia,A,12.89,13.12,13.12,2.61,28.62,28.62,32.3465
27027,,Buttock fasciotomy,A,13.04,11.22,11.22,2.66,26.92,26.92,32.3465
27030,,Drainage of hip joint,A,13.65,12.1,12.1,2.77,28.52,28.52,32.3465
27033,,Exploration of hip joint,A,14.11,12.68,12.68,2.86,29.65,29.65,32.3465
27035,,Denervation of hip joint,A,17.37,15.84,15.84,0.91,34.12,34.12,32.3465
27036,,Excision of hip joint/muscle,A,14.38,13.79,13.79,2.9,31.07,31.07,32.3465
27040,,Biopsy of soft tissues,A,2.92,6.74,2.66,0.48,10.14,6.06,32.3465
27041,,Biopsy of soft tissues,A,10.18,9.44,9.44,1.96,21.58,21.58,32.3465
27043,,Exc hip pelvis les sc 3 cm/>,A,6.88,5.82,5.82,1.64,14.34,14.34,32.3465
27045,,Exc hip/pelv tum deep 5 cm/>,A,11.13,8.84,8.84,2.38,22.35,22.35,32.3465
27047,,Exc hip/pelvis les sc < 3 cm,A,4.94,8.84,5.02,1.1,14.88,11.06,32.3465
27048,,Exc hip/pelv tum deep < 5 cm,A,8.85,7.97,7.97,1.95,18.77,18.77,32.3465
27049,,Resect hip/pelv tum < 5 cm,A,21.55,17.27,17.27,4.4,43.22,43.22,32.3465
27050,,Biopsy of sacroiliac joint,A,4.74,6.9,6.9,0.98,12.62,12.62,32.3465
27052,,Biopsy of hip joint,A,7.42,8.95,8.95,1.52,17.89,17.89,32.3465
27054,,Removal of hip joint lining,A,9.21,10.05,10.05,1.89,21.15,21.15,32.3465
27057,,Buttock fasciotomy w/dbrdmt,A,14.91,12.7,12.7,3.04,30.65,30.65,32.3465
27059,,Resect hip/pelv tum 5 cm/>,A,29.35,19.18,19.18,6.35,54.88,54.88,32.3465
27060,,Removal of ischial bursa,A,5.87,7.35,7.35,1.21,14.43,14.43,32.3465
27062,,Remove femur lesion/bursa,A,5.75,7.1,7.1,1.13,13.98,13.98,32.3465
27065,,Remove hip bone les super,A,6.55,8.3,8.3,1.3,16.15,16.15,32.3465
27066,,Remove hip bone les deep,A,11.2,11.61,11.61,2.27,25.08,25.08,32.3465
27067,,Remove/graft hip bone lesion,A,14.72,13.87,13.87,3.0,31.59,31.59,32.3465
27070,,Part remove hip bone super,A,11.56,12.82,12.82,2.25,26.63,26.63,32.3465
27071,,Part removal hip bone deep,A,12.39,14.53,14.53,2.48,29.4,29.4,32.3465
27075,,Resect hip tumor,A,32.71,23.45,23.45,6.69,62.85,62.85,32.3465
27076,,Resect hip tum incl acetabul,A,40.21,27.41,27.41,8.21,75.83,75.83,32.3465
27077,,Resect hip tum w/innom bone,A,45.21,30.06,30.06,9.25,84.52,84.52,32.3465
27078,,Rsect hip tum incl femur,A,32.21,23.18,23.18,6.6,61.99,61.99,32.3465
27080,,Removal of tail bone,A,6.89,7.06,7.06,1.63,15.58,15.58,32.3465
27086,,Remove hip foreign body,A,1.92,7.02,2.88,0.39,9.33,5.19,32.3465
27087,,Remove hip foreign body,A,8.83,8.0,8.0,2.02,18.85,18.85,32.3465
27090,,Removal of hip prosthesis,A,11.69,11.24,11.24,2.37,25.3,25.3,32.3465
27091,,Removal of hip prosthesis,A,24.35,18.91,18.91,4.97,48.23,48.23,32.3465
27093,,Injection for hip x-ray,A,1.3,5.24,0.57,0.16,6.7,2.03,32.3465
27095,,Injection for hip x-ray,A,1.5,7.27,0.72,0.22,8.99,2.44,32.3465
27096,,Inject sacroiliac joint,A,1.48,3.29,0.87,0.15,4.92,2.5,32.3465
27097,,Revision of hip tendon,A,9.27,9.83,9.83,1.9,21.0,21.0,32.3465
27098,,Transfer tendon to pelvis,A,9.32,10.16,10.16,1.91,21.39,21.39,32.3465
27100,,Transfer of abdominal muscle,A,11.35,11.78,11.78,2.31,25.44,25.44,32.3465
27105,,Transfer of spinal muscle,A,12.04,12.15,12.15,2.44,26.63,26.63,32.3465
27110,,Transfer of iliopsoas muscle,A,13.77,13.05,13.05,2.8,29.62,29.62,32.3465
27111,,Transfer of iliopsoas muscle,A,12.6,12.44,12.44,2.57,27.61,27.61,32.3465
27120,,Reconstruction of hip socket,A,19.25,16.25,16.25,3.92,39.42,39.42,32.3465
27122,,Reconstruction of hip socket,A,16.09,14.17,14.17,3.28,33.54,33.54,32.3465
27125,,Partial hip replacement,A,16.64,14.39,14.39,3.38,34.41,34.41,32.3465
27130,,Total hip arthroplasty,A,19.6,15.34,15.34,3.99,38.93,38.93,32.3465
27132,,Total hip arthroplasty,A,25.69,19.62,19.62,5.24,50.55,50.55,32.3465
27134,,Revise hip joint replacement,A,30.28,21.01,21.01,6.17,57.46,57.46,32.3465
27137,,Revise hip joint replacement,A,22.7,17.01,17.01,4.63,44.34,44.34,32.3465
27138,,Revise hip joint replacement,A,23.7,17.52,17.52,4.83,46.05,46.05,32.3465
27140,,Transplant femur ridge,A,12.78,12.0,12.0,2.62,27.4,27.4,32.3465
27146,,Incision of hip bone,A,18.92,16.09,16.09,3.86,38.87,38.87,32.3465
27147,,Revision of hip bone,A,22.07,17.76,17.76,4.51,44.34,44.34,32.3465
27151,,Incision of hip bones,A,24.12,18.84,18.84,4.93,47.89,47.89,32.3465
27156,,Revision of hip bones,A,26.23,19.96,19.96,5.38,51.57,51.57,32.3465
27158,,Revision of pelvis,A,21.04,17.08,17.08,4.31,42.43,42.43,32.3465
27161,,Incision of neck of femur,A,17.89,15.55,15.55,3.65,37.09,37.09,32.3465
27165,,Incision/fixation of femur,A,20.29,17.18,17.18,4.09,41.56,41.56,32.3465
27170,,Repair/graft femur head/neck,A,17.61,14.34,14.34,3.6,35.55,35.55,32.3465
27175,,Treat slipped epiphysis,A,9.38,9.15,9.15,1.91,20.44,20.44,32.3465
27176,,Treat slipped epiphysis,A,12.92,12.61,12.61,2.65,28.18,28.18,32.3465
27177,,Treat slipped epiphysis,A,16.09,14.6,14.6,3.29,33.98,33.98,32.3465
27178,,Treat slipped epiphysis,A,12.92,12.61,12.61,2.65,28.18,28.18,32.3465
27179,,Revise head/neck of femur,A,13.97,13.02,13.02,2.86,29.85,29.85,32.3465
27181,,Treat slipped epiphysis,A,16.18,14.64,14.64,3.3,34.12,34.12,32.3465
27185,,Revision of femur epiphysis,A,9.79,10.27,10.27,2.0,22.06,22.06,32.3465
27187,,Reinforce hip bones,A,14.23,13.26,13.26,2.89,30.38,30.38,32.3465
27197,,Clsd tx pelvic ring fx,A,1.53,2.21,2.21,0.29,4.03,4.03,32.3465
27198,,Clsd tx pelvic ring fx,A,4.75,3.88,3.88,0.97,9.6,9.6,32.3465
27200,,Treat tail bone fracture,A,1.92,3.67,3.76,0.39,5.98,6.07,32.3465
27202,,Treat tail bone fracture,A,7.31,7.4,7.4,1.5,16.21,16.21,32.3465
27215,,Treat pelvic fracture(s),I,10.45,6.7,6.7,1.05,18.2,18.2,32.3465
27216,,Treat pelvic ring fracture,I,15.73,9.6,9.6,1.59,26.92,26.92,32.3465
27217,,Treat pelvic ring fracture,I,14.65,9.17,9.17,1.47,25.29,25.29,32.3465
27218,,Treat pelvic ring fracture,I,20.93,11.63,11.63,2.13,34.69,34.69,32.3465
27220,,Treat hip socket fracture,A,5.5,6.27,6.11,1.12,12.89,12.73,32.3465
27222,,Treat hip socket fracture,A,14.11,12.95,12.95,2.85,29.91,29.91,32.3465
27226,,Treat hip wall fracture,A,15.57,13.28,13.28,3.17,32.02,32.02,32.3465
27227,,Treat hip fracture(s),A,25.41,19.41,19.41,5.17,49.99,49.99,32.3465
27228,,Treat hip fracture(s),A,29.33,21.41,21.41,5.99,56.73,56.73,32.3465
27230,,Treat thigh fracture,A,5.81,8.1,7.84,1.17,15.08,14.82,32.3465
27232,,Treat thigh fracture,A,11.72,8.1,8.1,2.41,22.23,22.23,32.3465
27235,,Treat thigh fracture,A,13.0,12.03,12.03,2.62,27.65,27.65,32.3465
27236,,Treat thigh fracture,A,17.61,15.1,15.1,3.54,36.25,36.25,32.3465
27238,,Treat thigh fracture,A,5.75,7.6,7.6,1.16,14.51,14.51,32.3465
27240,,Treat thigh fracture,A,13.81,12.49,12.49,2.85,29.15,29.15,32.3465
27244,,Treat thigh fracture,A,18.18,15.44,15.44,3.68,37.3,37.3,32.3465
27245,,Treat thigh fracture,A,18.18,15.41,15.41,3.66,37.25,37.25,32.3465
27246,,Treat thigh fracture,A,4.83,6.33,6.23,0.98,12.14,12.04,32.3465
27248,,Treat thigh fracture,A,10.78,9.76,9.76,2.18,22.72,22.72,32.3465
27250,,Treat hip dislocation,A,3.82,0.77,0.77,0.8,5.39,5.39,32.3465
27252,,Treat hip dislocation,A,11.03,9.51,9.51,2.24,22.78,22.78,32.3465
27253,,Treat hip dislocation,A,13.58,12.27,12.27,2.78,28.63,28.63,32.3465
27254,,Treat hip dislocation,A,18.94,15.79,15.79,3.86,38.59,38.59,32.3465
27256,,Treat hip dislocation,A,4.28,4.52,2.12,0.9,9.7,7.3,32.3465
27257,,Treat hip dislocation,A,5.38,4.51,4.51,1.11,11.0,11.0,32.3465
27258,,Treat hip dislocation,A,16.18,14.34,14.34,3.3,33.82,33.82,32.3465
27259,,Treat hip dislocation,A,23.26,18.79,18.79,4.75,46.8,46.8,32.3465
27265,,Treat hip dislocation,A,5.24,6.67,6.67,1.1,13.01,13.01,32.3465
27266,,Treat hip dislocation,A,7.78,8.52,8.52,1.57,17.87,17.87,32.3465
27267,,Cltx thigh fx,A,5.5,7.01,7.01,1.1,13.61,13.61,32.3465
27268,,Cltx thigh fx w/mnpj,A,7.12,8.23,8.23,1.47,16.82,16.82,32.3465
27269,,Optx thigh fx,A,18.89,14.88,14.88,3.86,37.63,37.63,32.3465
27275,,Manipulation of hip joint,A,2.32,2.89,2.89,0.47,5.68,5.68,32.3465
27278,,Arthrd si jt prq wo tfxj dev,A,7.86,356.28,5.69,0.82,364.96,14.37,32.3465
27279,,Arthrd si jt perq/min nvas,A,12.13,9.84,9.84,2.46,24.43,24.43,32.3465
27280,,Arthr si jt opn b1grf instrm,A,20.0,15.58,15.58,5.94,41.52,41.52,32.3465
27282,,Arthrodesis symphysis pubis,A,11.85,12.04,12.04,2.41,26.3,26.3,32.3465
27284,,Arthrodesis hip joint,A,25.06,18.29,18.29,5.12,48.47,48.47,32.3465
27286,,Arthrd hip jt sbtrchc osteot,A,25.17,19.4,19.4,5.14,49.71,49.71,32.3465
27290,,Amputation of leg at hip,A,24.55,19.61,19.61,5.03,49.19,49.19,32.3465
27295,,Amputation of leg at hip,A,19.66,14.17,14.17,4.16,37.99,37.99,32.3465
27299,,Unlisted px pelvis/hip joint,C,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
27301,,Drain thigh/knee lesion,A,6.78,12.19,7.41,1.43,20.4,15.62,32.3465
27303,,Drainage of bone lesion,A,8.63,9.31,9.31,1.77,19.71,19.71,32.3465
27305,,Incise thigh tendon & fascia,A,6.18,7.5,7.5,1.25,14.93,14.93,32.3465
27306,,Incision of thigh tendon,A,4.74,5.34,5.34,0.5,10.58,10.58,32.3465
27307,,Incision of thigh tendons,A,6.06,5.93,5.93,0.63,12.62,12.62,32.3465
27310,,Exploration of knee joint,A,10.0,10.46,10.46,2.02,22.48,22.48,32.3465
27323,,Biopsy thigh soft tissues,A,2.33,5.53,2.67,0.34,8.2,5.34,32.3465
27324,,Biopsy thigh soft tissues,A,5.04,6.51,6.51,1.12,12.67,12.67,32.3465
27325,,Neurectomy hamstring,A,7.2,8.74,8.74,1.47,17.41,17.41,32.3465
27326,,Neurectomy popliteal,A,6.47,8.35,8.35,1.34,16.16,16.16,32.3465
27327,,Exc thigh/knee les sc < 3 cm,A,3.96,10.14,4.86,0.85,14.95,9.67,32.3465
27328,,Exc thigh/knee tum deep <5cm,A,8.85,8.23,8.23,1.97,19.05,19.05,32.3465
27329,,Resect thigh/knee tum < 5 cm,A,15.72,12.29,12.29,3.59,31.6,31.6,32.3465
27330,,Biopsy knee joint lining,A,5.11,6.96,6.96,1.04,13.11,13.11,32.3465
27331,,Explore/treat knee joint,A,6.02,7.53,7.53,1.23,14.78,14.78,32.3465
27332,,Removal of knee cartilage,A,8.46,9.72,9.72,1.73,19.91,19.91,32.3465
27333,,Removal of knee cartilage,A,7.55,9.1,9.1,1.55,18.2,18.2,32.3465
27334,,Remove knee joint lining,A,9.19,10.06,10.06,1.88,21.13,21.13,32.3465
27335,,Remove knee joint lining,A,10.55,10.8,10.8,2.14,23.49,23.49,32.3465
27337,,Exc thigh/knee les sc 3 cm/>,A,5.91,5.59,5.59,1.37,12.87,12.87,32.3465
27339,,Exc thigh/knee tum dep 5cm/>,A,11.13,9.41,9.41,2.48,23.02,23.02,32.3465
27340,,Removal of kneecap bursa,A,4.32,6.47,6.47,0.86,11.65,11.65,32.3465
27345,,Removal of knee cyst,A,6.09,7.78,7.78,1.23,15.1,15.1,32.3465
27347,,Remove knee cyst,A,6.73,8.22,8.22,1.35,16.3,16.3,32.3465
27350,,Removal of kneecap,A,8.66,9.73,9.73,1.74,20.13,20.13,32.3465
27355,,Remove femur lesion,A,8.0,9.14,9.14,1.64,18.78,18.78,32.3465
27356,,Remove femur lesion/graft,A,10.09,10.57,10.57,2.07,22.73,22.73,32.3465
27357,,Remove femur lesion/graft,A,11.16,11.58,11.58,2.25,24.99,24.99,32.3465
27358,,Remove femur lesion/fixation,A,4.73,2.5,2.5,0.97,8.2,8.2,32.3465
27360,,Partial removal leg bone(s),A,11.46,13.68,13.68,2.33,27.47,27.47,32.3465
27364,,Resect thigh/knee tum 5 cm/>,A,24.49,17.49,17.49,5.39,47.37,47.37,32.3465
27365,,Resect femur/knee tumor,A,32.21,23.19,23.19,6.62,62.02,62.02,32.3465
27369,,Njx cntrst kne arthg/ct/mri,A,0.77,4.28,0.33,0.1,5.15,1.2,32.3465
27372,,Removal of foreign body,A,5.21,11.49,6.06,1.07,17.77,12.34,32.3465
27380,,Repair of kneecap tendon,A,7.45,10.13,10.13,1.47,19.05,19.05,32.3465
27381,,Repair/graft kneecap tendon,A,10.76,12.17,12.17,2.13,25.06,25.06,32.3465
27385,,Repair of thigh muscle,A,6.93,10.29,10.29,1.37,18.59,18.59,32.3465
27386,,Repair/graft of thigh muscle,A,11.13,12.81,12.81,2.21,26.15,26.15,32.3465
27390,,Incision of thigh tendon,A,5.53,7.3,7.3,1.15,13.98,13.98,32.3465
27391,,Incision of thigh tendons,A,7.49,8.85,8.85,1.53,17.87,17.87,32.3465
27392,,Incision of thigh tendons,A,9.63,10.32,10.32,1.97,21.92,21.92,32.3465
27393,,Lengthening of thigh tendon,A,6.59,7.63,7.63,1.28,15.5,15.5,32.3465
27394,,Lengthening of thigh tendons,A,8.79,9.58,9.58,1.8,20.17,20.17,32.3465
27395,,Lengthening of thigh tendons,A,12.24,12.25,12.25,2.49,26.98,26.98,32.3465
27396,,Transplant of thigh tendon,A,8.15,9.24,9.24,1.67,19.06,19.06,32.3465
27397,,Transplants of thigh tendons,A,12.66,12.78,12.78,2.59,28.03,28.03,32.3465
27400,,Revise thigh muscles/tendons,A,9.33,10.16,10.16,1.91,21.4,21.4,32.3465
27403,,Repair of knee cartilage,A,8.62,9.49,9.49,1.75,19.86,19.86,32.3465
27405,,Repair of knee ligament,A,9.08,9.88,9.88,1.8,20.76,20.76,32.3465
27407,,Repair of knee ligament,A,10.85,11.38,11.38,2.23,24.46,24.46,32.3465
27409,,Repair of knee ligaments,A,13.71,13.02,13.02,2.79,29.52,29.52,32.3465
27412,,Autochondrocyte implant knee,A,24.74,20.17,20.17,5.07,49.98,49.98,32.3465
27415,,Osteochondral knee allograft,A,20.0,17.66,17.66,4.09,41.75,41.75,32.3465
27416,,Osteochondral knee autograft,A,14.16,12.87,12.87,2.89,29.92,29.92,32.3465
27418,,Repair degenerated kneecap,A,11.6,11.25,11.25,2.13,24.98,24.98,32.3465
27420,,Revision of unstable kneecap,A,10.26,10.59,10.59,2.05,22.9,22.9,32.3465
27422,,Revision of unstable kneecap,A,10.21,10.54,10.54,2.06,22.81,22.81,32.3465
27424,,Revision/removal of kneecap,A,10.24,10.65,10.65,2.11,23.0,23.0,32.3465
27425,,Lat retinacular release open,A,5.39,7.6,7.6,1.1,14.09,14.09,32.3465
27427,,Reconstruction knee,A,9.79,10.04,10.04,1.88,21.71,21.71,32.3465
27428,,Reconstruction knee,A,15.58,15.39,15.39,3.17,34.14,34.14,32.3465
27429,,Reconstruction knee,A,17.54,17.36,17.36,3.59,38.49,38.49,32.3465
27430,,Revision of thigh muscles,A,10.16,10.52,10.52,2.06,22.74,22.74,32.3465
27435,,Incision of knee joint,A,10.88,11.69,11.69,2.18,24.75,24.75,32.3465
27437,,Revise kneecap,A,8.93,9.59,9.59,1.8,20.32,20.32,32.3465
27438,,Revise kneecap with implant,A,11.89,11.45,11.45,2.39,25.73,25.73,32.3465
27440,,Revision of knee joint,A,11.09,11.09,11.09,2.27,24.45,24.45,32.3465
27441,,Revision of knee joint,A,11.54,11.33,11.33,2.36,25.23,25.23,32.3465
27442,,Revision of knee joint,A,12.37,11.77,11.77,2.51,26.65,26.65,32.3465
27443,,Revision of knee joint,A,11.41,11.26,11.26,2.33,25.0,25.0,32.3465
27445,,Revision of knee joint,A,18.66,15.62,15.62,3.81,38.09,38.09,32.3465
27446,,Revision of knee joint,A,17.13,14.27,14.27,3.47,34.87,34.87,32.3465
27447,,Total knee arthroplasty,A,19.6,15.3,15.3,3.98,38.88,38.88,32.3465
27448,,Incision of thigh,A,11.6,11.37,11.37,2.37,25.34,25.34,32.3465
27450,,Incision of thigh,A,14.61,13.14,13.14,2.92,30.67,30.67,32.3465
27454,,Realignment of thigh bone,A,19.17,16.22,16.22,3.91,39.3,39.3,32.3465
27455,,Realignment of knee,A,13.36,13.18,13.18,2.74,29.28,29.28,32.3465
27457,,Realignment of knee,A,14.03,12.23,12.23,2.84,29.1,29.1,32.3465
27465,,Shortening of thigh bone,A,18.6,15.5,15.5,3.8,37.9,37.9,32.3465
