HCPCS_CD,mod1,paid,services,hcpcs_total_paid,paid_share
72148,Q5,2118.87,0.0,129655862.69,1.6342261399055288e-05
72148,Q6,630606.66,4410.0,129655862.69,0.004863695685768917
72148,QJ,168.16,0.0,129655862.69,1.2969718184056302e-06
72148,QQ,145583.22,1064.0,129655862.69,0.0011228433252423104
72148,RT,7192.37,0.0,129655862.69,5.547277115572135e-05
72148,SA,0.0,0.0,129655862.69,0.0
72148,TC,17103066.2,180809.8,129655862.69,0.13191124446792263
72148,X4,1492.2099999999998,0.0,129655862.69,1.1509005216121939e-05
72148,X5,5921199.55,40989.0,129655862.69,0.04566858317974607
72148,XE,2227.45,11.0,129655862.69,1.71797090681947e-05
72148,XP,162.05,0.0,129655862.69,1.249847069294912e-06
72148,XS,27693.86,111.0,129655862.69,0.00021359512347092618
72148,XU,5504.88,16.0,129655862.69,4.245762502203131e-05
72149,26,220012.38,1161.0,478872.74,0.4594380962257321
72149,51,13693.59,0.0,478872.74,0.028595467764567263
72149,59,736.08,0.0,478872.74,0.001537109838409261
72149,CC,217.85,0.0,478872.74,0.0004549225332809715
72149,GA,3708.49,0.0,478872.74,0.007744207782635528
72149,GC,1350.95,0.0,478872.74,0.0028211044128341905
72149,GLOBAL,161875.49,371.0,478872.74,0.3380344640206498
72149,MC,202.69,0.0,478872.74,0.00042326485320504987
72149,ME,2687.38,0.0,478872.74,0.005611887617574557
72149,MF,379.64,0.0,478872.74,0.0007927784738801378
72149,MG,6649.31,0.0,478872.74,0.01388533830512048
72149,MH,8418.81,0.0,478872.74,0.017580474511871357
72149,Q6,1443.4,0.0,478872.74,0.00301416196712304
72149,QQ,213.86,0.0,478872.74,0.0004465904657675858
72149,TC,38570.7,38.0,478872.74,0.08054478106229225
72149,X5,18500.9,24.0,478872.74,0.03863427264621495
72149,XU,211.22,0.0,478872.74,0.00044107751884143586
72156,26,7704587.8,87253.0,14093514.32,0.5466761252774602
72156,51,992736.65,4586.0,14093514.32,0.07043925506863927
72156,52,2004.91,0.0,14093514.32,0.00014225763386459595
72156,53,202.99,0.0,14093514.32,1.4403078990166309e-05
72156,59,45628.79,109.0,14093514.32,0.003237573607545744
72156,76,0.0,0.0,14093514.32,0.0
72156,CC,797.81,0.0,14093514.32,5.660830804051717e-05
72156,CR,1295.15,0.0,14093514.32,9.189688040846295e-05
72156,GA,72687.11,197.0,14093514.32,0.005157486511142949
72156,GC,83700.26,301.0,14093514.32,0.005938920421091962
72156,GLOBAL,2836123.12,10949.0,14093514.32,0.20123604770282733
72156,GW,2208.73,0.0,14093514.32,0.00015671960519212784
72156,GY,0.0,0.0,14093514.32,0.0
72156,GZ,0.0,0.0,14093514.32,0.0
72156,JZ,173.22,0.0,14093514.32,1.2290759853572135e-05
72156,KX,411.14,0.0,14093514.32,2.9172283836725826e-05
72156,LT,261.18,0.0,14093514.32,1.8531928521856427e-05
72156,MA,649.71,0.0,14093514.32,4.6099928325045335e-05
72156,MB,258.11,0.0,14093514.32,1.8314097828227135e-05
72156,MC,10681.869999999999,23.0,14093514.32,0.0007579280623315817
72156,ME,162906.11,528.0,14093514.32,0.01155894167353427
72156,MF,53174.68,107.0,14093514.32,0.003772989390200584
72156,MG,317311.68,1255.0,14093514.32,0.022514730733249787
72156,MH,177574.84,655.0,14093514.32,0.01259975588544334
72156,Q1,2103.01,0.0,14093514.32,0.00014921828241346691
72156,Q6,48128.36,117.0,14093514.32,0.0034149296553877555
72156,QJ,251.35,0.0,14093514.32,1.7834444574502692e-05
72156,QQ,12836.39,34.0,14093514.32,0.0009108012173928809
72156,RT,246.43,0.0,14093514.32,1.7485347827709163e-05
72156,TC,1093076.95,5676.0,14093514.32,0.07755886326016093
72156,X4,252.09,0.0,14093514.32,1.7886950995768385e-05
72156,X5,459333.43,1692.0,14093514.32,0.032591830509453794
72156,XE,452.31,0.0,14093514.32,3.2093485679305e-05
72156,XS,9428.039999999999,29.0,14093514.32,0.0006689630269591977
72156,XU,2030.1000000000001,0.0,14093514.32,0.0001440449808263295
72157,26,7116998.46,79618.0,12504414.62,0.5691588671905379
72157,51,469967.88,1525.0,12504414.62,0.03758415681837012
72157,52,1257.75,0.0,12504414.62,0.0001005844766206257
72157,53,185.42,0.0,12504414.62,1.4828363072944874e-05
72157,59,29887.11,13.0,12504414.62,0.0023901246806225947
72157,76,0.0,0.0,12504414.62,0.0
72157,CR,903.3199999999999,0.0,12504414.62,7.224008699737117e-05
72157,GA,31885.63,66.0,12504414.62,0.0025499498352366695
72157,GC,94059.76,270.0,12504414.62,0.0075221242144000505
72157,GLOBAL,2653385.61,9782.0,12504414.62,0.21219590765617144
72157,GW,2046.42,0.0,12504414.62,0.0001636558017459597
72157,GZ,0.0,0.0,12504414.62,0.0
72157,KX,488.57,0.0,12504414.62,3.907180102765978e-05
72157,MA,669.95,0.0,12504414.62,5.3577078204721276e-05
72157,MC,9480.77,17.0,12504414.62,0.0007581938289886937
72157,ME,126920.25,369.0,12504414.62,0.010150035316087432
72157,MF,32384.43,74.0,12504414.62,0.002589839747332371
72157,MG,395283.13,1338.0,12504414.62,0.03161148618406897
72157,MH,150046.95,532.0,12504414.62,0.011999518134980078
72157,PD,0.0,0.0,12504414.62,0.0
72157,Q1,3883.37,0.0,12504414.62,0.0003105599196773915
72157,Q5,163.24,0.0,12504414.62,1.3054589515842528e-05
72157,Q6,41001.45,94.0,12504414.62,0.0032789579717247093
72157,QQ,7703.9800000000005,15.0,12504414.62,0.0006161008119226936
72157,TC,934466.04,4248.0,12504414.62,0.07473089052128697
72157,X4,252.59,0.0,12504414.62,2.020006595078819e-05
72157,X5,393333.76,1351.0,12504414.62,0.03145559164128229
72157,XS,5212.93,0.0,12504414.62,0.000416887168125588
72157,XU,2545.85,0.0,12504414.62,0.0002035960960481971
72158,26,13620974.47,159783.0,27049374.91,0.5035596761596293
72158,51,900940.61,4538.0,27049374.91,0.03330726173886286
72158,52,1872.99,0.0,27049374.91,6.92433746151955e-05
72158,53,392.66999999999996,0.0,27049374.91,1.4516786480519817e-05
72158,59,39361.74,63.0,27049374.91,0.0014551811319472741
72158,76,255.31,0.0,27049374.91,9.438665434949232e-06
72158,77,770.2900000000001,0.0,27049374.91,2.8477183024115956e-05
72158,CC,426.32,0.0,27049374.91,1.5760807834505332e-05
72158,CR,1699.6499999999999,0.0,27049374.91,6.283509344135154e-05
72158,GA,158984.62,500.0,27049374.91,0.005877570943098737
72158,GC,108998.28,342.0,27049374.91,0.004029604394285058
72158,GLOBAL,7386650.6,29292.0,27049374.91,0.2730802698612158
72158,GV,587.01,0.0,27049374.91,2.1701425705885193e-05
72158,GW,2544.5299999999997,0.0,27049374.91,9.406982632560952e-05
72158,GZ,0.0,0.0,27049374.91,0.0
72158,JZ,268.68,0.0,27049374.91,9.932946727751203e-06
72158,KX,5870.86,19.0,27049374.91,0.0002170423538264308
72158,LT,514.76,0.0,27049374.91,1.9030384314341258e-05
72158,MA,1331.44,0.0,27049374.91,4.922257924369906e-05
72158,MB,257.6,0.0,27049374.91,9.523325431996093e-06
72158,MC,7345.29,12.0,27049374.91,0.0002715511920123702
72158,MD,241.18,0.0,27049374.91,8.91628737456839e-06
72158,ME,454130.13,1578.0,27049374.91,0.016788932517331878
72158,MF,35432.89,56.0,27049374.91,0.0013099337828653727
72158,MG,313547.24,1176.0,27049374.91,0.011591663062205677
72158,MH,468653.5,1835.0,27049374.91,0.017325853242794956
72158,PD,0.0,0.0,27049374.91,0.0
72158,Q1,3311.0299999999997,0.0,27049374.91,0.00012240689520614137
72158,Q6,94516.39,289.0,27049374.91,0.003494217160820889
72158,QQ,17750.89,62.0,27049374.91,0.0006562403034843366
72158,RT,505.32,0.0,27049374.91,1.868139288546687e-05
72158,TC,2528104.17,14126.0,27049374.91,0.09346257273639895
72158,X4,251.59,0.0,27049374.91,9.301139151536866e-06
72158,X5,884913.64,3549.0,27049374.91,0.03271475377691085
72158,XS,5565.4,12.0,27049374.91,0.00020574967142558635
72158,XU,2403.82,0.0,27049374.91,8.886785768610577e-05
72200,26,48419.08,6494.0,220415.11000000002,0.21967223571922995
72200,52,178.23000000000002,0.0,220415.11000000002,0.0008086106256508459
72200,59,1328.99,0.0,220415.11000000002,0.006029486816942813
72200,76,27.02,0.0,220415.11000000002,0.00012258687709749118
72200,CR,94.43,0.0,220415.11000000002,0.0004284189046749109
72200,CT,0.0,0.0,220415.11000000002,0.0
72200,FX,118.57,0.0,220415.11000000002,0.0005379395269226325
72200,FY,1745.6699999999998,20.0,220415.11000000002,0.00791991982763795
72200,GA,170.77,0.0,220415.11000000002,0.0007747653960747065
72200,GC,346.82,0.0,220415.11000000002,0.0015734855927073239
72200,GLOBAL,123034.08,4280.0,220415.11000000002,0.558192584891299
72200,GW,233.83,0.0,220415.11000000002,0.00106086193455612
72200,GY,0.0,0.0,220415.11000000002,0.0
72200,KX,0.0,0.0,220415.11000000002,0.0
72200,LT,2716.52,58.0,220415.11000000002,0.012324563411283372
72200,MH,24.62,0.0,220415.11000000002,0.00011169833138934984
72200,PC,0.0,0.0,220415.11000000002,0.0
72200,Q5,58.76,0.0,220415.11000000002,0.0002665878940876603
72200,Q6,713.22,0.0,220415.11000000002,0.003235803570816901
72200,RT,2883.82,61.0,220415.11000000002,0.013083585785021725
72200,TC,34851.01,1426.0,220415.11000000002,0.15811533973328779
72200,X5,3174.4700000000003,99.0,220415.11000000002,0.014402234039218092
72200,XS,202.48,0.0,220415.11000000002,0.0009186303062435237
72200,XU,92.72,0.0,220415.11000000002,0.00042066081585786017
72202,26,193179.97,22313.0,733780.77,0.26326660209424674
72202,50,0.0,0.0,733780.77,0.0
72202,52,38.46,0.0,733780.77,5.241347494020591e-05
72202,59,6336.69,132.0,733780.77,0.008635671932367483
72202,76,0.0,0.0,733780.77,0.0
72202,CC,185.13,0.0,733780.77,0.00025229606385024237
72202,CR,63.21,0.0,733780.77,8.614289524104045e-05
72202,FY,10048.03,227.0,733780.77,0.013693504123854323
72202,GA,556.75,0.0,733780.77,0.0007587416061611971
72202,GC,2709.37,29.0,733780.77,0.003692342605271599
72202,GLOBAL,377989.73,12339.0,733780.77,0.5151262413159178
72202,GW,128.47,0.0,733780.77,0.00017507954044639244
72202,LT,2501.72,76.0,733780.77,0.0034093561759597486
72202,MA,234.56,0.0,733780.77,0.00031965950811166664
72202,MH,70.52,0.0,733780.77,9.610499877231724e-05
72202,Q5,489.72,15.0,733780.77,0.0006673927963525127
72202,Q6,3399.85,29.0,733780.77,0.004633332105446154
72202,RT,2832.46,80.0,733780.77,0.0038600902555677493
72202,TC,98809.33,3509.0,733780.77,0.13465783520055996
72202,X4,88.92,0.0,733780.77,0.00012118060820808919
72202,X5,33111.51,996.0,733780.77,0.045124526771122664
72202,XS,463.62,0.0,733780.77,0.0006318235894898145
72202,XU,542.75,11.0,733780.77,0.0007396623381122402
72220,26,439934.66,65242.0,1409103.32,0.31220894433773666
72220,52,776.6899999999999,11.0,1409103.32,0.0005511945000597968
72220,53,51.81,0.0,1409103.32,3.676806325316159e-05
72220,59,10312.29,130.0,1409103.32,0.007318334896833542
72220,76,92.43,0.0,1409103.32,6.559490612796229e-05
72220,77,54.67,0.0,1409103.32,3.879772279579896e-05
72220,95,0.0,0.0,1409103.32,0.0
72220,AQ,23.98,0.0,1409103.32,1.701791462672872e-05
72220,AR,49.86,0.0,1409103.32,3.538420447409065e-05
72220,CR,265.12,0.0,1409103.32,0.0001881480202601467
72220,FX,140.42,0.0,1409103.32,9.965202551648235e-05
72220,FY,19083.45,460.0,1409103.32,0.013542974265364728
72220,GA,1199.6299999999999,0.0,1409103.32,0.0008513428241727511
72220,GC,2757.31,31.0,1409103.32,0.0019567834103179885
72220,GLOBAL,596901.79,23516.0,1409103.32,0.42360399094084883
72220,GV,250.21,0.0,1409103.32,0.00017756682313401973
72220,GW,8427.45,238.0,1409103.32,0.005980718291118639
72220,GY,0.0,0.0,1409103.32,0.0
72220,KX,301.83,0.0,1409103.32,0.00021420004886511798
72220,LT,2214.78,26.0,1409103.32,0.0015717655111337045
72220,MA,126.97,0.0,1409103.32,9.010694829673668e-05
72220,MH,25.43,0.0,1409103.32,1.804693782142249e-05
72220,PC,0.0,0.0,1409103.32,0.0
72220,Q5,116.32,0.0,1409103.32,8.254895034950311e-05
72220,Q6,5213.53,120.0,1409103.32,0.003699891928435737
72220,RT,1569.6299999999999,20.0,1409103.32,0.0011139211566118514
72220,T1,18.56,0.0,1409103.32,1.3171496892080275e-05
72220,TC,292652.78,13654.0,1409103.32,0.20768724042180245
72220,UD,0.0,0.0,1409103.32,0.0
72220,X1,118.78,0.0,1409103.32,8.429474142463876e-05
72220,X4,36.379999999999995,0.0,1409103.32,2.5817837119282347e-05
72220,X5,23115.6,883.0,1409103.32,0.01640447486845748
72220,XE,69.85,0.0,1409103.32,4.9570531137489616e-05
72220,XP,57.629999999999995,0.0,1409103.32,4.089834945531176e-05
72220,XS,2372.45,67.0,1409103.32,0.0016836593643111987
72220,XU,771.03,0.0,1409103.32,0.0005471777612446473
73620,25,0.0,0.0,6223697.95,0.0
73620,26,807330.95,135183.0,6223697.95,0.12971885147478918
73620,50,263658.56,9510.0,6223697.95,0.04236364973335507
73620,52,16317.62,399.0,6223697.95,0.002621852816620061
73620,58,430.96,0.0,6223697.95,6.924500569633203e-05
73620,59,62266.76,2353.0,6223697.95,0.010004785016920687
73620,76,4449.92,191.0,6223697.95,0.0007149961382685675
73620,77,73.06,0.0,6223697.95,1.1739001568994845e-05
73620,79,266.65,0.0,6223697.95,4.2844302879448056e-05
73620,99,20.78,0.0,6223697.95,3.3388509800672446e-06
73620,AF,26.369999999999997,0.0,6223697.95,4.237030815417383e-06
73620,AQ,48.52,0.0,6223697.95,7.79600815942554e-06
73620,CC,2458.3199999999997,116.0,6223697.95,0.00039499346204614565
73620,CR,17.62,0.0,6223697.95,2.8311142574006185e-06
73620,F8,21.34,0.0,6223697.95,3.4288296397803174e-06
73620,FT,19.61,0.0,6223697.95,3.150859851738145e-06
73620,FX,74105.95,4026.0,6223697.95,0.011907060817435717
73620,FY,97933.93000000001,4857.0,6223697.95,0.015735649574703414
73620,GA,553.9200000000001,0.0,6223697.95,8.900174855047392e-05
73620,GC,459.78999999999996,0.0,6223697.95,7.387729990977469e-05
73620,GLOBAL,203766.4,9077.0,6223697.95,0.03274040636885342
73620,GP,0.0,0.0,6223697.95,0.0
73620,GV,118.17,0.0,6223697.95,1.8987103961238994e-05
73620,GW,3596.5,44.0,6223697.95,0.0005778718743894054
73620,GY,0.0,18.0,6223697.95,0.0
73620,KX,764.82,0.0,6223697.95,0.00012288835450312944
73620,KY,22.2,0.0,6223697.95,3.5670111529111077e-06
73620,LT,2054851.48,100897.0,6223697.95,0.3301656822854007
73620,NC,0.0,0.0,6223697.95,0.0
73620,PC,0.0,0.0,6223697.95,0.0
73620,Q6,796.58,14.0,6223697.95,0.00012799142991828515
73620,QJ,22.79,0.0,6223697.95,3.6618100979659525e-06
73620,RT,2120850.01,104333.0,6223697.95,0.34077007384331687
73620,S6,0.0,0.0,6223697.95,0.0
73620,SA,20.92,0.0,6223697.95,3.361345644995513e-06
73620,SG,0.0,0.0,6223697.95,0.0
73620,T1,96.28,0.0,6223697.95,1.5469902423526192e-05
73620,T2,21.34,0.0,6223697.95,3.4288296397803174e-06
73620,T3,92.21000000000001,0.0,6223697.95,1.4815950378825824e-05
73620,T4,141.94,0.0,6223697.95,2.2806376713702823e-05
73620,T5,276.18,0.0,6223697.95,4.4375546856350894e-05
73620,T6,85.01,0.0,6223697.95,1.36590818968006e-05
73620,T7,17.39,0.0,6223697.95,2.794158736447035e-06
73620,T8,136.7,0.0,6223697.95,2.196443354067335e-05
73620,T9,17.39,0.0,6223697.95,2.794158736447035e-06
73620,TA,261.83,0.0,6223697.95,4.20698437012034e-05
73620,TC,500712.92,28739.0,6223697.95,0.08045263829039132
73620,TE,17.39,0.0,6223697.95,2.794158736447035e-06
73620,TT,20.44,0.0,6223697.95,3.2842210795271647e-06
73620,X1,473.29,20.0,6223697.95,7.6046428313572e-05
73620,X5,161.45,0.0,6223697.95,2.594116894763506e-05
73620,XE,1752.41,64.0,6223697.95,0.00028157054119247547
73620,XP,20.17,0.0,6223697.95,3.2408385114512187e-06
73620,XS,3717.19,28.0,6223697.95,0.0005972638823193532
73620,XU,405.92,0.0,6223697.95,6.52216741977332e-05
73630,25,0.0,0.0,47639280.22,0.0
73630,26,5524188.99,947045.0,47639280.22,0.11595869972193296
73630,29,0.0,0.0,47639280.22,0.0
73630,50,1907273.32,60449.0,47639280.22,0.0400357291544318
73630,51,29.81,0.0,47639280.22,6.257441309427072e-07
73630,52,1710.8500000000001,61.0,47639280.22,3.591259129229556e-05
73630,53,34.82,0.0,47639280.22,7.309094478170099e-07
73630,55,27.86,0.0,47639280.22,5.848115225784576e-07
73630,56,28.42,0.0,47639280.22,5.965665280574217e-07
73630,58,17323.760000000002,568.0,47639280.22,0.0003636444530647445
73630,59,276461.46,10064.0,47639280.22,0.005803224958968535
73630,76,47413.17,1733.0,47639280.22,0.0009952537020090184
73630,77,512.87,0.0,47639280.22,1.076569582142188e-05
73630,78,0.0,0.0,47639280.22,0.0
73630,79,3902.7999999999997,96.0,47639280.22,8.192399175589392e-05
73630,95,66.87,0.0,47639280.22,1.403673600675573e-06
73630,AF,136.4,0.0,47639280.22,2.863183477376225e-06
73630,AG,66.46,0.0,47639280.22,1.3950672573784741e-06
73630,AQ,648.1500000000001,12.0,47639280.22,1.3605369287840178e-05
73630,AR,131.0,0.0,47639280.22,2.749831638829072e-06
73630,CC,8564.12,272.0,47639280.22,0.00017977013843304454
73630,CR,339.32,0.0,47639280.22,7.12269367700367e-06
73630,EP,25.55,0.0,47639280.22,5.363221249777312e-07
73630,ER,59.92999999999999,0.0,47639280.22,1.2579954970612692e-06
73630,ET,0.0,0.0,47639280.22,0.0
73630,F1,54.19,0.0,47639280.22,1.1375066909018887e-06
73630,F5,47.73,0.0,47639280.22,1.0019043062695543e-06
73630,F7,27.05,0.0,47639280.22,5.678087467963848e-07
73630,F8,98.81,0.0,47639280.22,2.0741287346007683e-06
73630,F9,89.12,0.0,47639280.22,1.8707251576522666e-06
73630,FA,31.55,0.0,47639280.22,6.622686122523453e-07
73630,FP,25.6,0.0,47639280.22,5.37371679038353e-07
73630,FT,75.97,0.0,47639280.22,1.5946924397087374e-06
73630,FX,114307.08,5062.0,47639280.22,0.002399429199436381
73630,FY,363143.35,15139.0,47639280.22,0.007622771551605949
73630,GA,2187.17,42.0,47639280.22,4.5911063095402914e-05
73630,GC,14324.550000000001,594.0,47639280.22,0.00030068779238159535
73630,GE,25.03,0.0,47639280.22,5.254067627472647e-07
73630,GLOBAL,1264378.69,52639.0,47639280.22,0.026540675765063016
73630,GP,0.0,0.0,47639280.22,0.0
73630,GT,50.379999999999995,0.0,47639280.22,1.0575306714825087e-06
73630,GV,867.91,0.0,47639280.22,1.821836929508504e-05
73630,GW,16892.04,177.0,47639280.22,0.0003545821834837118
73630,GX,0.0,0.0,47639280.22,0.0
73630,GY,0.0,0.0,47639280.22,0.0
73630,GZ,0.0,0.0,47639280.22,0.0
73630,KT,81.47,0.0,47639280.22,1.7101433863771336e-06
73630,KX,1658.69,14.0,47639280.22,3.481769649625491e-05
73630,L1,28.65,0.0,47639280.22,6.013944767362817e-07
73630,LT,17232084.44,724965.0,47639280.22,0.361720083939589
73630,MA,80.08,0.0,47639280.22,1.680965783491848e-06
73630,ME,24.8,0.0,47639280.22,5.205788140684045e-07
73630,PA,0.0,0.0,47639280.22,0.0
73630,PC,0.0,0.0,47639280.22,0.0
73630,Q1,88.74,0.0,47639280.22,1.862748546791541e-06
73630,Q5,87.16,0.0,47639280.22,1.8295826384758925e-06
73630,Q6,9255.11,162.0,47639280.22,0.00019427476564002548
73630,Q9,26.26,0.0,47639280.22,5.512257926385606e-07
73630,QJ,46.66,0.0,47639280.22,9.794438493722481e-07
73630,RT,17846199.080000002,753498.0,47639280.22,0.3746110142215747
73630,SA,27.93,0.0,47639280.22,5.862808982633281e-07
73630,SC,0.0,0.0,47639280.22,0.0
73630,ST,30.27,0.0,47639280.22,6.354000283004276e-07
73630,SW,36.71,0.0,47639280.22,7.705825913085133e-07
73630,T1,1200.55,0.0,47639280.22,2.5200842549589636e-05
73630,T2,365.67,0.0,47639280.22,7.67580866695135e-06
73630,T3,421.25,0.0,47639280.22,8.842492960738525e-06
73630,T4,814.49,0.0,47639280.22,1.7097025736716726e-05
73630,T5,1372.43,0.0,47639280.22,2.8808789588383083e-05
73630,T6,722.86,0.0,47639280.22,1.5173612965221246e-05
73630,T7,341.07,0.0,47639280.22,7.1594280691254325e-06
73630,T8,325.74,0.0,47639280.22,6.837634794138794e-06
73630,T9,929.96,0.0,47639280.22,1.9520865884316674e-05
73630,TA,1547.43,0.0,47639280.22,3.248222880055932e-05
73630,TC,2922751.7600000002,152685.0,47639280.22,0.06135171955794928
73630,TL,86.72,0.0,47639280.22,1.8203465627424209e-06
73630,TR,162.97,0.0,47639280.22,3.42091650519064e-06
73630,X4,162.49,0.0,47639280.22,3.4108407862086716e-06
73630,X5,1466.4299999999998,43.0,47639280.22,3.078195122235203e-05
73630,XE,6220.35,192.0,47639280.22,0.00013057187201977421
73630,XP,73.08,0.0,47639280.22,1.5340282150047985e-06
73630,XS,34494.0,1167.0,47639280.22,0.0007240663553417559
73630,XU,10492.77,396.0,47639280.22,0.0002202545872134086
73650,26,149371.44,19420.0,892481.31,0.16736646283382672
73650,50,14606.35,296.0,892481.31,0.0163660009866201
73650,52,8681.32,267.0,892481.31,0.009727172886119037
73650,58,104.92,0.0,892481.31,0.00011755988481148137
73650,59,36718.99,847.0,892481.31,0.041142587064372245
73650,76,627.54,49.0,892481.31,0.0007031407750152213
73650,77,0.0,0.0,892481.31,0.0
73650,79,49.79,0.0,892481.31,5.578828311822014e-05
73650,AQ,0.0,0.0,892481.31,0.0
73650,AR,0.0,0.0,892481.31,0.0
73650,FX,2207.34,102.0,892481.31,0.0024732618770470388
73650,FY,6450.4400000000005,148.0,892481.31,0.007227535106589515
73650,GA,71.59,0.0,892481.31,8.021456494142157e-05
73650,GC,179.69,0.0,892481.31,0.0002013375495784892
73650,GLOBAL,28272.72,742.0,892481.31,0.03167878103800291
73650,GW,326.37,0.0,892481.31,0.0003656883302127638
73650,GY,0.0,0.0,892481.31,0.0
73650,KX,46.91,0.0,892481.31,5.256132478561371e-05
73650,LT,253219.04,11383.0,892481.31,0.2837247538550695
73650,MA,21.41,0.0,892481.31,2.398929788232764e-05
73650,Q6,181.84,0.0,892481.31,0.00020374656361151137
73650,RT,293854.11,13291.0,892481.31,0.32925519751220333
73650,T1,21.59,0.0,892481.31,2.419098277811554e-05
73650,T5,26.44,0.0,892481.31,2.9625270247956227e-05
73650,TC,92135.59,2707.0,892481.31,0.10323531593059354
73650,X5,45.019999999999996,0.0,892481.31,5.044363337984074e-05
73650,XE,120.26,0.0,892481.31,0.00013474791981918366
73650,XS,2623.08,23.0,892481.31,0.0029390867580184952
73650,XU,2517.52,0.0,892481.31,0.002820809771355324
73718,26,4267700.08,83516.0,14898332.790000001,0.2864548765392426
73718,50,33861.04,88.0,14898332.790000001,0.0022728073320209406
73718,51,61196.98,143.0,14898332.790000001,0.004107639483061917
73718,52,3026.0,0.0,14898332.790000001,0.00020310997496519206
73718,53,1204.1,0.0,14898332.790000001,8.082112387825107e-05
73718,59,28292.11,13.0,14898332.790000001,0.001899011815536173
73718,76,7371.22,0.0,14898332.790000001,0.0004947681129090955
73718,77,565.12,0.0,14898332.790000001,3.793176108801366e-05
73718,FY,210.8,0.0,14898332.790000001,1.4149234211058323e-05
73718,GA,9362.23,0.0,14898332.790000001,0.000628407898518959
73718,GC,1290.11,0.0,14898332.790000001,8.659425307413876e-05
73718,GLOBAL,306186.68,1414.0,14898332.790000001,0.0205517412126488
73718,GV,214.25,0.0,14898332.790000001,1.4380803746296231e-05
73718,GW,2698.2599999999998,0.0,14898332.790000001,0.00018111154033363484
73718,KX,163.36,0.0,14898332.790000001,1.0964985297526033e-05
73718,LT,4120199.61,21088.0,14898332.790000001,0.2765544083406127
73718,MA,347.3,0.0,14898332.790000001,2.3311333213949506e-05
73718,MC,4827.09,14.0,14898332.790000001,0.00032400202546421976
73718,ME,15955.39,18.0,14898332.790000001,0.0010709513758955305
73718,MF,474.69,0.0,14898332.790000001,3.186195440060377e-05
73718,MG,24557.26,48.0,14898332.790000001,0.0016483226912801427
73718,MH,39264.5,152.0,14898332.790000001,0.002635496236622863
73718,Q1,430.91,0.0,14898332.790000001,2.8923370559236918e-05
73718,Q6,23756.239999999998,30.0,14898332.790000001,0.0015945569437102094
73718,QJ,25.05,0.0,14898332.790000001,1.6813961906404696e-06
73718,QQ,1422.44,0.0,14898332.790000001,9.547645498661196e-05
73718,RT,3954493.41,20854.0,14898332.790000001,0.265431942334804
73718,T1,156.19,0.0,14898332.790000001,1.0483723393857682e-05
73718,T5,193.96,0.0,14898332.790000001,1.301890639267966e-05
73718,T6,0.0,0.0,14898332.790000001,0.0
73718,T7,0.0,0.0,14898332.790000001,0.0
73718,TC,1973607.28,12687.0,14898332.790000001,0.13247168712224744
73718,TL,172.45,0.0,14898332.790000001,1.157512068167461e-05
73718,X5,8249.47,34.0,14898332.790000001,0.0005537176619881371
73718,XE,112.16,0.0,14898332.790000001,7.528359151386629e-06
73718,XS,6362.15,0.0,14898332.790000001,0.00042703771554025
73718,XU,382.9,0.0,14898332.790000001,2.5700862331187056e-05
73719,26,44918.41,76.0,95769.29,0.4690272842160572
73719,51,139.7,0.0,95769.29,0.0014587139572612472
73719,GA,141.43,0.0,95769.29,0.0014767782031170954
73719,GC,251.54,0.0,95769.29,0.0026265204639190705
73719,GLOBAL,1881.13,0.0,95769.29,0.019642309136885115
73719,LT,20791.15,15.0,95769.29,0.21709621111318672
73719,MF,0.0,0.0,95769.29,0.0
73719,MG,203.35,0.0,95769.29,0.0021233320201079074
73719,MH,211.35,0.0,95769.29,0.0022068661049904413
73719,RT,20811.11,12.0,95769.29,0.21730462865496863
73719,TC,6210.889999999999,0.0,95769.29,0.06485262655701007
73719,XS,209.23,0.0,95769.29,0.0021847295724965695
73720,26,4045091.49,48471.0,7760447.57,0.5212446129572911
73720,50,7468.53,0.0,7760447.57,0.0009623839260085355
73720,51,10823.880000000001,0.0,7760447.57,0.0013947494525757102
73720,52,162.1,0.0,7760447.57,2.0887970511731708e-05
73720,59,4385.49,0.0,7760447.57,0.0005651078704472195
73720,76,2196.67,0.0,7760447.57,0.00028305970502162675
73720,77,170.13,0.0,7760447.57,2.1922704646273383e-05
73720,GA,6435.99,0.0,7760447.57,0.0008293323216150534
73720,GC,5489.43,0.0,7760447.57,0.0007073599751154559
73720,GLOBAL,168700.02,376.0,7760447.57,0.021738439500854714
73720,GW,544.0,0.0,7760447.57,7.009904971241239e-05
73720,LT,1428664.71,4189.0,7760447.57,0.18409565906003536
73720,MA,801.71,0.0,7760447.57,0.00010330718592819511
73720,MC,967.0500000000001,0.0,7760447.57,0.00012461265813306694
73720,ME,28021.8,72.0,7760447.57,0.003610848439763378
73720,MF,1390.04,0.0,7760447.57,0.0001791185350408855
73720,MG,12166.07,0.0,7760447.57,0.0015677021061299432
73720,MH,14966.19,12.0,7760447.57,0.0019285215014989141
73720,Q1,2422.08,0.0,7760447.57,0.0003121057101607349
73720,Q5,315.68,0.0,7760447.57,4.067806620076166e-05
73720,Q6,3682.3399999999997,0.0,7760447.57,0.00047450098293750855
73720,RT,1416214.22,4407.0,7760447.57,0.18249130700589217
73720,TC,589922.8,1796.0,7760447.57,0.07601659500677485
73720,X5,6596.15,0.0,7760447.57,0.0008499703065450901
