ccn,hsanum,hrrnum,STATE_CD,ctrl_type,net_patient_revenue,commercial_share,commercial_revenue_bil,spend_at_risk_bil,fy
041305,4072,16,AR,1,11578051.0,0.4,0.00495182716357078,0.00495182716357078,2023
041306,4010,19,AR,2,5546846.0,0.4,0.0023723356111442183,0.0023723356111442183,2023
041307,4076,379,AR,1,13016430.0,0.4,0.005567008786428529,0.005567008786428529,2023
041308,4045,19,AR,2,12628138.0,0.4,0.005400939827758609,0.005400939827758609,2023
041309,4039,18,AR,2,11648279.0,0.4,0.004981863040770083,0.004981863040770083,2023
041310,4050,19,AR,2,19479853.0,0.4,0.008331356048420046,0.008331356048420046,2023
041311,4052,22,AR,2,27976915.0,0.4,0.011965472224117065,0.011965472224117065,2023
041312,4032,19,AR,2,24790882.0,0.4,0.010602834872335416,0.010602834872335416,2023
041313,4041,19,AR,2,36925942.0,0.4,0.015792889721770887,0.015792889721770887,2023
041314,4021,19,AR,2,9924388.0,0.4,0.004244570530930973,0.004244570530930973,2023
041316,4055,379,AR,9,7698813.0,0.4,0.0032927123348007233,0.0032927123348007233,2023
041317,4027,19,AR,9,9857945.0,0.4,0.004216153463824503,0.004216153463824503,2023
041318,4008,16,AR,1,14679782.0,0.4,0.006278409316291439,0.006278409316291439,2023
041320,4002,22,AR,8,9342516.0,0.4,0.003995709165980927,0.003995709165980927,2023
041321,4001,19,AR,2,28259524.0,0.4,0.012086341524387862,0.012086341524387862,2023
041322,4065,19,AR,9,9909185.0,0.4,0.004238068346032344,0.004238068346032344,2023
041323,4017,19,AR,2,36562392.0,0.4,0.015637402691586262,0.015637402691586262,2023
041324,4048,19,AR,1,18123795.0,0.4,0.007751382368931376,0.007751382368931376,2023
041326,4023,19,AR,2,16159524.0,0.4,0.00691128151824292,0.00691128151824292,2023
041327,4074,19,AR,2,20525215.0,0.4,0.00877844787306002,0.00877844787306002,2023
041328,4040,19,AR,2,18460791.0,0.4,0.007895512494702519,0.007895512494702519,2023
041329,4006,21,AR,1,18512763.0,0.4,0.007917740446656185,0.007917740446656185,2023
041330,4059,18,AR,12,24567746.0,0.4,0.010507401633531187,0.010507401633531187,2023
041331,4030,21,AR,4,34895018.0,0.4,0.014924281988884947,0.014924281988884947,2023
041332,4053,19,AR,2,28690166.0,0.4,0.012270523193079287,0.012270523193079287,2023
041333,4020,22,AR,8,3490799.0,0.4,0.001492982999536426,0.001492982999536426,2023
042004,4035,19,AR,4,13346713.0,0.4,0.005708267823123534,0.005708267823123534,2023
042006,4029,16,AR,4,7930264.0,0.4,0.003391701823518265,0.003391701823518265,2023
042008,4029,16,AR,4,8222175.0,0.4,0.003516549504630147,0.003516549504630147,2023
042009,4068,21,AR,4,10724320.0,0.4,0.0045866941756281246,0.0045866941756281246,2023
042010,4041,19,AR,4,13871721.0,0.4,0.005932808972190159,0.005932808972190159,2023
042011,4066,19,AR,6,5637818.0,0.4,0.002411243508572237,0.002411243508572237,2023
042012,4041,19,AR,2,12508211.0,0.4,0.005349648140043159,0.005349648140043159,2023
042013,4039,18,AR,6,14876926.0,0.4,0.006362726012973375,0.006362726012973375,2023
043026,4041,19,AR,2,40847371.0,0.4,0.017470049257707825,0.017470049257707825,2023
043028,4029,16,AR,4,28075649.0,0.4,0.01200769985838539,0.01200769985838539,2023
043029,4039,18,AR,5,37424328.0,0.4,0.016006044883442174,0.016006044883442174,2023
043031,4054,19,AR,5,40660211.0,0.4,0.017390002627067323,0.017390002627067323,2023
043032,4026,21,AR,5,35456057.0,0.4,0.015164233269115321,0.015164233269115321,2023
043033,4015,19,AR,4,6750430.0,0.4,0.0028870975468827265,0.0028870975468827265,2023
043034,4040,19,AR,5,5051143.0,0.4,0.002160327944183387,0.002160327944183387,2023
043035,4035,19,AR,5,27663586.0,0.4,0.011831464259103397,0.011831464259103397,2023
043036,4063,21,AR,5,11365020.0,0.4,0.0048607157414080485,0.0048607157414080485,2023
043037,4029,16,AR,5,20050407.0,0.4,0.008575376807655254,0.008575376807655254,2023
043300,4041,19,AR,2,787539092.0,0.4,0.336823310602058,0.336823310602058,2023
043301,4068,21,AR,2,114370747.0,0.4,0.04891532881591914,0.04891532881591914,2023
044004,4026,21,AR,4,25879804.0,0.4,0.011068556912997513,0.011068556912997513,2023
044005,4041,19,AR,4,18094000.0,0.4,0.007738639318279881,0.007738639318279881,2023
044006,4029,16,AR,4,22130696.0,0.4,0.00946509750229354,0.00946509750229354,2023
044007,4004,19,AR,4,20219547.0,0.4,0.008647716448104787,0.008647716448104787,2023
044011,4041,19,AR,10,89472617.0,0.4,0.03826662494891108,0.03826662494891108,2023
044013,4041,19,AR,1,0.0,0.4,0.0,0.0,2023
044019,4026,21,AR,4,12050265.0,0.4,0.005153788798756047,0.005153788798756047,2023
044020,4070,22,AR,4,13595513.0,0.4,0.005814677321431705,0.005814677321431705,2023
044021,4075,379,AR,4,0.0,0.4,0.0,0.0,2023
044022,4015,19,AR,4,20835338.0,0.4,0.008911084661017515,0.008911084661017515,2023
050002,5095,65,CA,2,96705913.0,0.4,0.04136023989454811,0.04136023989454811,2023
050006,5066,73,CA,1,380838915.0,0.4,0.16288134196695314,0.16288134196695314,2023
050007,5029,85,CA,2,774094847.0,0.4,0.33107332922913946,0.33107332922913946,2023
050008,5208,81,CA,2,255977962.0,0.4,0.10947944740501568,0.10947944740501568,2023
050009,5150,62,CA,1,314219002.0,0.4,0.13438861077859318,0.13438861077859318,2023
050013,5055,62,CA,1,236616887.0,0.4,0.10119889162745595,0.10119889162745595,2023
050014,5104,77,CA,2,106099441.0,0.4,0.045377766429209494,0.045377766429209494,2023
050017,5200,77,CA,1,778710394.0,0.4,0.33304735672386526,0.33304735672386526,2023
050022,5198,79,CA,4,809760606.0,0.4,0.34632725013737947,0.34632725013737947,2023
050024,5151,80,CA,4,132799709.0,0.4,0.05679722833666004,0.05679722833666004,2023
050025,5205,80,CA,10,3563040201.0,0.4,1.5238799045026226,1.5238799045026226,2023
050026,5109,80,CA,2,908884305.0,0.4,0.3887215551254827,0.3887215551254827,2023
050028,5008,73,CA,4,49371758.0,0.4,0.021115852087509632,0.021115852087509632,2023
050030,5166,31,CA,2,382116003.0,0.4,0.16342754089531078,0.16342754089531078,2023
050036,5015,25,CA,2,636075937.0,0.4,0.2720438960694107,0.2720438960694107,2023
050038,5210,82,CA,9,2810124959.0,0.4,1.2018648998008756,1.2018648998008756,2023
050039,5037,31,CA,2,976459572.0,0.4,0.41762288253509144,0.41762288253509144,2023
050040,5139,56,CA,9,958715161.0,0.4,0.4100337592542073,0.4100337592542073,2023
050042,5190,31,CA,1,181283500.0,0.4,0.07753330501024598,0.07753330501024598,2023
050043,5161,65,CA,2,550627543.0,0.4,0.23549839471579784,0.23549839471579784,2023
050045,5062,80,CA,13,151052649.0,0.4,0.06460384484811155,0.06460384484811155,2023
050047,5208,81,CA,2,1074575593.0,0.4,0.45958621280279205,0.45958621280279205,2023
050054,5017,79,CA,11,60666557.0,0.4,0.025946534945554746,0.025946534945554746,2023
050055,5208,81,CA,2,192561223.0,0.4,0.0823566846183188,0.0823566846183188,2023
050056,5117,56,CA,11,514016379.0,0.4,0.21984013268316865,0.21984013268316865,2023
050057,5261,25,CA,11,599053885.0,0.4,0.2562099009743183,0.2562099009743183,2023
050058,5084,56,CA,2,266975374.0,0.4,0.11418294054652793,0.11418294054652793,2023
050060,5078,43,CA,2,1556068863.0,0.4,0.6655165074147712,0.6655165074147712,2023
050063,5126,56,CA,4,475305586.0,0.4,0.20328387841370948,0.20328387841370948,2023
050067,5160,58,CA,11,77162372.0,0.4,0.03300164506747754,0.03300164506747754,2023
050069,5165,23,CA,1,712225091.0,0.4,0.3046121970088464,0.3046121970088464,2023
050070,5236,85,CA,2,308304414.0,0.4,0.13185899525697128,0.13185899525697128,2023
050071,5210,82,CA,2,1319851759.0,0.4,0.5644885993422275,0.5644885993422275,2023
050072,5262,33,CA,2,674478180.0,0.4,0.2884681863087131,0.2884681863087131,2023
050073,5257,81,CA,2,555727173.0,0.4,0.23767946010911495,0.23767946010911495,2023
050075,5161,65,CA,2,1223930985.0,0.4,0.5234641562607507,0.5234641562607507,2023
050076,5208,81,CA,2,753190840.0,0.4,0.3221328754610507,0.3221328754610507,2023
050077,5205,80,CA,2,913460573.0,0.4,0.39067878334897044,0.39067878334897044,2023
050078,5215,56,CA,1,217420072.0,0.4,0.09298858835870692,0.09298858835870692,2023
050082,5167,96,CA,1,647332476.0,0.4,0.27685821547325457,0.27685821547325457,2023
050084,5239,91,CA,1,827910866.0,0.4,0.3540899513462334,0.3540899513462334,2023
050089,5203,79,CA,2,319169838.0,0.4,0.13650603833070743,0.13650603833070743,2023
050090,5231,89,CA,11,55856568.0,0.4,0.02388934637498474,0.02388934637498474,2023
050091,5130,56,CA,4,71667454.0,0.4,0.030651518589886968,0.030651518589886968,2023
050093,5078,43,CA,1,606971660.0,0.4,0.25959626136606656,0.25959626136606656,2023
050099,5254,79,CA,2,432252320.0,0.4,0.1848703879169723,0.1848703879169723,2023
050100,5205,80,CA,2,1444724729.0,0.4,0.6178956334658255,0.6178956334658255,2023
050101,5257,81,CA,2,166137186.0,0.4,0.07105536419851763,0.07105536419851763,2023
050102,5198,79,CA,4,129186418.0,0.4,0.05525185662222504,0.05525185662222504,2023
050103,5126,56,CA,1,494281017.0,0.4,0.21139949775812794,0.21139949775812794,2023
050104,5130,56,CA,2,441977308.0,0.4,0.18902967688052932,0.18902967688052932,2023
050107,5222,86,CA,1,870037459.0,0.4,0.3721071122246999,0.3721071122246999,2023
050108,5200,77,CA,2,1602241978.0,0.4,0.6852643289681292,0.6852643289681292,2023
050110,5122,86,CA,11,154249589.0,0.4,0.06597114702464418,0.06597114702464418,2023
050112,5223,56,CA,10,866728154.0,0.4,0.37069175255911024,0.37069175255911024,2023
050113,5213,85,CA,9,207907945.0,0.4,0.08892033810985803,0.08892033810985803,2023
050115,5065,80,CA,11,573443868.0,0.4,0.2452567295087487,0.2452567295087487,2023
050116,5157,56,CA,1,520904804.0,0.4,0.22278624943712144,0.22278624943712144,2023
050118,5133,91,CA,4,119360723.0,0.4,0.05104949619023509,0.05104949619023509,2023
050121,5091,43,CA,1,359229664.0,0.4,0.1536392617510153,0.1536392617510153,2023
050122,5239,91,CA,2,110056107.0,0.4,0.047069996509727964,0.047069996509727964,2023
050124,5084,56,CA,2,162319097.0,0.4,0.06942240224117861,0.06942240224117861,2023
050125,5210,82,CA,4,378348345.0,0.4,0.16181614781823375,0.16181614781823375,2023
050126,5258,56,CA,2,476426173.0,0.4,0.20376314328702405,0.20376314328702405,2023
050127,5274,77,CA,2,226616370.0,0.4,0.09692176141526812,0.09692176141526812,2023
050128,5162,80,CA,11,280534119.0,0.4,0.11998189252859552,0.11998189252859552,2023
050129,5203,79,CA,2,540655038.0,0.4,0.23123324498136974,0.23123324498136974,2023
050131,5159,81,CA,2,101593746.0,0.4,0.04345072163628493,0.04345072163628493,2023
050132,5209,56,CA,4,164852722.0,0.4,0.07050601062201077,0.07050601062201077,2023
050133,5137,77,CA,2,469940828.0,0.4,0.20098942018491234,0.20098942018491234,2023
050135,5126,56,CA,4,261841695.0,0.4,0.1119873127054299,0.1119873127054299,2023
050136,5177,89,CA,2,83561775.0,0.4,0.03573861155743654,0.03573861155743654,2023
050137,5171,56,CA,2,493484677.0,0.4,0.21105891037917804,0.21105891037917804,2023
050138,5126,56,CA,2,1304546147.0,0.4,0.5579425282239817,0.5579425282239817,2023
050139,5059,56,CA,2,906677977.0,0.4,0.38777792869628946,0.38777792869628946,2023
050140,5072,79,CA,2,1491529207.0,0.4,0.6379134832349406,0.6379134832349406,2023
050145,5145,78,CA,2,905131143.0,0.4,0.38711636185583126,0.38711636185583126,2023
050146,5060,56,CA,2,2275437529.0,0.4,0.9731839465131545,0.9731839465131545,2023
050149,5126,56,CA,2,595259693.0,0.4,0.25458715954664596,0.25458715954664596,2023
050150,5087,77,CA,2,200747878.0,0.4,0.08585804254183999,0.08585804254183999,2023
050152,5208,81,CA,2,194620731.0,0.4,0.08323751746816471,0.08323751746816471,2023
050158,5064,56,CA,2,52604139.0,0.4,0.02249831205756937,0.02249831205756937,2023
050159,5259,96,CA,8,569736608.0,0.4,0.24367116810722958,0.24367116810722958,2023
050167,5239,91,CA,9,302802383.0,0.4,0.12950582661394072,0.12950582661394072,2023
050168,5079,23,CA,1,680083484.0,0.4,0.29086552387505066,0.29086552387505066,2023
050169,5270,56,CA,1,761333723.0,0.4,0.3256155124980769,0.3256155124980769,2023
050174,5225,89,CA,1,675197692.0,0.4,0.28877591505046035,0.28877591505046035,2023
050179,5252,58,CA,4,317936994.0,0.4,0.13597876215895405,0.13597876215895405,2023
050180,5262,33,CA,2,1120141680.0,0.4,0.47907441399867806,0.47907441399867806,2023
050191,5124,56,CA,2,433115601.0,0.4,0.18523960535310163,0.18523960535310163,2023
050192,5078,43,CA,1,185892558.0,0.4,0.07950455721865941,0.07950455721865941,2023
050194,5263,87,CA,2,133564807.0,0.4,0.05712445379621223,0.05712445379621223,2023
050195,5077,65,CA,11,576125355.0,0.4,0.2464035771228559,0.2464035771228559,2023
050197,5194,85,CA,2,321826164.0,0.4,0.13764212481383828,0.13764212481383828,2023
050204,5117,56,CA,4,248759997.0,0.4,0.10639238938871369,0.10639238938871369,2023
050211,5001,65,CA,11,116331510.0,0.4,0.04975392932689672,0.04975392932689672,2023
050222,5040,80,CA,2,563007873.0,0.4,0.24079334931463062,0.24079334931463062,2023
050224,5155,23,CA,2,1565207812.0,0.4,0.6694251528253579,0.6694251528253579,2023
050226,5004,23,CA,4,155370850.0,0.4,0.06645070016163179,0.06645070016163179,2023
050228,5208,81,CA,8,998937979.0,0.4,0.42723669287125254,0.42723669287125254,2023
050230,5081,23,CA,4,70726115.0,0.4,0.030248916456736184,0.030248916456736184,2023
050231,5183,56,CA,2,776833556.0,0.4,0.33224465017247573,0.33224465017247573,2023
050232,5212,83,CA,1,232243087.0,0.4,0.09932825712705291,0.09932825712705291,2023
050234,5048,80,CA,2,156927778.0,0.4,0.06711658411413157,0.06711658411413157,2023
050235,5028,56,CA,1,528233986.0,0.4,0.22592087395331628,0.22592087395331628,2023
050236,5229,96,CA,2,206029666.0,0.4,0.08811701525586779,0.08811701525586779,2023
050238,5007,56,CA,2,300409186.0,0.4,0.12848227801216172,0.12848227801216172,2023
050239,5084,56,CA,1,535954970.0,0.4,0.2292230686232737,0.2292230686232737,2023
050242,5221,87,CA,1,529233683.0,0.4,0.22634843527256943,0.22634843527256943,2023
050243,5168,69,CA,4,654230566.0,0.4,0.27980846585984864,0.27980846585984864,2023
050245,5121,79,CA,9,492536544.0,0.4,0.21065340251398748,0.21065340251398748,2023
050248,5201,78,CA,9,316620617.0,0.4,0.1354157596824492,0.1354157596824492,2023
050254,5182,77,CA,2,315837581.0,0.4,0.1350808623033606,0.1350808623033606,2023
050257,5015,25,CA,5,38064613.0,0.4,0.016279888957494614,0.016279888957494614,2023
050261,5185,25,CA,11,156856137.0,0.4,0.06708594390967701,0.06708594390967701,2023
050262,5126,56,CA,10,2860667619.0,0.4,1.2234815360298161,1.2234815360298161,2023
050272,5192,79,CA,2,225739574.0,0.4,0.09654676373649558,0.09654676373649558,2023
050276,5136,33,CA,9,717131135.0,0.4,0.3067104674297379,0.3067104674297379,2023
050278,5139,56,CA,1,611857059.0,0.4,0.2616857021081294,0.2616857021081294,2023
050279,5105,69,CA,11,83536802.0,0.4,0.03572793083235113,0.03572793083235113,2023
050280,5191,73,CA,1,674194809.0,0.4,0.28834699110796924,0.28834699110796924,2023
050281,5209,56,CA,4,73055691.0,0.4,0.031245254935155616,0.031245254935155616,2023
050283,5287,65,CA,2,530590249.0,0.4,0.2269286262190402,0.2269286262190402,2023
050289,5053,85,CA,4,160737124.0,0.4,0.06874580676984794,0.06874580676984794,2023
050290,5223,56,CA,1,437801557.0,0.4,0.18724374613708142,0.18724374613708142,2023
050291,5225,89,CA,2,442458393.0,0.4,0.18923543256177364,0.18923543256177364,2023
050292,5198,79,CA,9,932281847.0,0.4,0.39872847114583776,0.39872847114583776,2023
050295,5015,25,CA,1,439128401.0,0.4,0.18781122525433705,0.18781122525433705,2023
050298,5018,79,CA,4,72964466.0,0.4,0.031206238831927472,0.031206238831927472,2023
050300,5006,79,CA,2,385354859.0,0.4,0.16481277016401014,0.16481277016401014,2023
050301,5253,62,CA,1,195799768.0,0.4,0.0837417808751453,0.0837417808751453,2023
050305,5020,65,CA,2,717328953.0,0.4,0.3067950723900929,0.3067950723900929,2023
050308,5149,82,CA,11,1423256101.0,0.4,0.6087136964286681,0.6087136964286681,2023
050309,5199,77,CA,2,1083143001.0,0.4,0.4632504153232157,0.4632504153232157,2023
050313,5249,91,CA,2,184995232.0,0.4,0.07912077904551279,0.07912077904551279,2023
050315,5015,25,CA,9,288168187.0,0.4,0.12324691401545428,0.12324691401545428,2023
050320,5161,65,CA,9,300740861.0,0.4,0.1286241323946029,0.1286241323946029,2023
050324,5108,80,CA,2,953920662.0,0.4,0.40798319561582697,0.40798319561582697,2023
050327,5121,79,CA,1,1402763984.0,0.4,0.5999494042693341,0.5999494042693341,2023
050329,5047,23,CA,4,238005913.0,0.4,0.10179296542085225,0.10179296542085225,2023
050334,5201,78,CA,11,648873348.0,0.4,0.2775172324205098,0.2775172324205098,2023
050335,5232,58,CA,1,325214920.0,0.4,0.1390914649498865,0.1390914649498865,2023
050336,5120,77,CA,2,275432062.0,0.4,0.11779978912944084,0.11779978912944084,2023
050342,5024,80,CA,11,157855607.0,0.4,0.06751340814309367,0.06751340814309367,2023
050348,5165,23,CA,10,2085589542.0,0.4,0.8919876882676319,0.8919876882676319,2023
050350,5144,56,CA,2,85973098.0,0.4,0.036769912484642946,0.036769912484642946,2023
050351,5248,56,CA,2,846476431.0,0.4,0.3620302747282982,0.3620302747282982,2023
050352,5235,77,CA,2,170453748.0,0.4,0.07290151852663705,0.07290151852663705,2023
050353,5248,56,CA,1,500196137.0,0.4,0.2139293408113137,0.2139293408113137,2023
050357,5219,86,CA,2,120772316.0,0.4,0.05165322168438833,0.05165322168438833,2023
050360,5088,81,CA,2,521407882.0,0.4,0.22300141132454054,0.22300141132454054,2023
050367,5068,33,CA,2,723617346.0,0.4,0.3094845609121774,0.3094845609121774,2023
050373,5126,56,CA,9,2051636977.0,0.4,0.877466484859571,0.877466484859571,2023
050376,5248,56,CA,9,1584041983.0,0.4,0.6774803565518864,0.6774803565518864,2023
050378,5028,56,CA,4,96180976.0,0.4,0.04113572911153607,0.04113572911153607,2023
050380,5210,82,CA,4,657578161.0,0.4,0.28124020181036685,0.28124020181036685,2023
050382,5050,56,CA,2,517502214.0,0.4,0.22133099262502984,0.22133099262502984,2023
050390,5097,79,CA,4,175677613.0,0.4,0.07513571810010815,0.07513571810010815,2023
050393,5059,56,CA,2,182242291.0,0.4,0.0779433712051511,0.0779433712051511,2023
050394,5259,96,CA,2,552089408.0,0.4,0.23612362108735843,0.23612362108735843,2023
050396,5219,86,CA,2,841279412.0,0.4,0.3598075569449862,0.3598075569449862,2023
050407,5208,81,CA,2,96566218.0,0.4,0.04130049361293171,0.04130049361293171,2023
050411,5092,56,CA,2,609458059.0,0.4,0.260659671616002,0.260659671616002,2023
050414,5071,77,CA,1,302472314.0,0.4,0.12936465910310038,0.12936465910310038,2023
050417,5051,343,CA,2,107955637.0,0.4,0.04617164458484306,0.04617164458484306,2023
050423,5023,12,CA,11,602279.0,0.4,0.00025758925334222883,0.00025758925334222883,2023
050424,5108,80,CA,2,447649990.0,0.4,0.19145583140497377,0.19145583140497377,2023
050425,5200,77,CA,2,799388779.0,0.4,0.34189131401354855,0.34189131401354855,2023
050426,5004,23,CA,4,151439778.0,0.4,0.0647694164022536,0.0647694164022536,2023
050435,5070,80,CA,2,0.0,0.4,0.0,0.0,2023
050438,5174,56,CA,2,781223820.0,0.4,0.33412232617601445,0.33412232617601445,2023
050441,5237,85,CA,2,7893382434.0,0.4,3.375927913008299,3.375927913008299,2023
050444,5138,58,CA,1,440920931.0,0.4,0.1885778740405201,0.1885778740405201,2023
050454,5208,81,CA,10,6146359372.0,0.4,2.6287420305315155,2.6287420305315155,2023
050455,5015,25,CA,1,534648809.0,0.4,0.2286644354371013,0.2286644354371013,2023
050457,5208,81,CA,1,214620572.0,0.4,0.0917912676572852,0.0917912676572852,2023
050464,5141,58,CA,4,670498777.0,0.4,0.2867662318199831,0.2867662318199831,2023
050468,5082,56,CA,4,149175441.0,0.4,0.06380098005108549,0.06380098005108549,2023
050471,5126,56,CA,2,358863981.0,0.4,0.1534828624561205,0.1534828624561205,2023
050481,5032,56,CA,4,234675921.0,0.4,0.10036875811341568,0.10036875811341568,2023
050485,5124,56,CA,2,778220141.0,0.4,0.33283767997236174,0.33283767997236174,2023
050488,5034,65,CA,2,406537654.0,0.4,0.17387245902540416,0.17387245902540416,2023
050492,5078,43,CA,2,735751167.0,0.4,0.31467408585257584,0.31467408585257584,2023
050496,5045,33,CA,2,564192746.0,0.4,0.2413001087257596,0.2413001087257596,2023
050498,5012,77,CA,2,173921879.0,0.4,0.0743848066286347,0.0743848066286347,2023
050503,5063,80,CA,2,424240788.0,0.4,0.18144392850861282,0.18144392850861282,2023
050506,5212,83,CA,4,184181184.0,0.4,0.07877261811593576,0.07877261811593576,2023
050510,5088,81,CA,2,180315586.0,0.4,0.07711933699117263,0.07711933699117263,2023
050512,5077,65,CA,2,311856952.0,0.4,0.13337838346557543,0.13337838346557543,2023
050515,5205,80,CA,2,1172833938.0,0.4,0.5016104137515104,0.5016104137515104,2023
050516,5033,77,CA,1,819066727.0,0.4,0.3503073934927055,0.3503073934927055,2023
050517,5260,79,CA,4,73117626.0,0.4,0.03127174397164161,0.03127174397164161,2023
050523,5005,33,CA,2,216226207.0,0.4,0.09247798315091879,0.09247798315091879,2023
050526,5100,23,CA,4,59646850.0,0.4,0.02551041553120053,0.02551041553120053,2023
050528,5127,58,CA,2,109806844.0,0.4,0.04696338899052864,0.04696338899052864,2023
050534,5102,80,CA,4,150224088.0,0.4,0.06424947684036349,0.06424947684036349,2023
050537,5054,77,CA,2,188718411.0,0.4,0.0807131488586218,0.0807131488586218,2023
050541,5194,85,CA,2,399622254.0,0.4,0.1709148053091649,0.1709148053091649,2023
050543,5155,23,CA,4,100070921.0,0.4,0.0427994232268752,0.0427994232268752,2023
050546,5185,25,CA,10,174047460.0,0.4,0.074438516480753,0.074438516480753,2023
